FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),BlurTop,BlurFront,Score,_SelectionMode,Weight (g)
fish13,4512,225.6,20.0,20.0,30.82923169004496,6.045454545454546,15.553600431412733,115.27400209971506,69.47807617204002,421.99957875251306,254.2126854703161,694.0122642228291,within,13.88
fish13,4513,225.65,20.0,20.0,30.82923169004496,6.045454545454546,15.553600431412733,115.27400209971506,69.47807617204002,423.6462106969575,254.2135513557328,695.6597620526902,within,13.88
fish13,4514,225.7,20.0,20.0,30.82923169004496,6.045454545454546,15.553600431412733,115.27400209971506,69.47807617204002,423.459327016402,254.2139615119828,695.4732885283847,within,13.88
fish13,4534,226.7,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7887584270712,255.1184406786495,685.0071991057208,within,13.88
fish13,4535,226.75,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7887584270712,255.21134432448284,685.1001027515541,within,13.88
fish13,4536,226.8,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7881681492934,255.42254224114944,685.3107103904429,within,13.88
fish13,4537,226.85,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.79013863540456,255.42255526198284,685.3326938973875,within,13.88
fish13,4538,226.9,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.78781224651567,255.41980786614948,685.3276201126652,within,13.88
fish13,4539,226.95,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7864841215157,255.4197557828161,685.3262399043318,within,13.88
fish13,4540,227.0,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7864841215157,255.4197622932328,685.3262464147484,within,13.88
fish13,4541,227.05,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7864841215157,255.41996411614943,685.3264482376652,within,13.88
fish13,4542,227.1,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7864841215157,255.4195800015661,685.3260641230818,within,13.88
fish13,4543,227.15,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7864841215157,255.4202701057328,685.3267542272484,within,13.88
fish13,4544,227.2,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7864841215157,255.4796971890661,685.3861813105818,within,13.88
fish13,4545,227.25,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.71293214102764,68.72741824860476,411.7823217907375,255.47995109531607,685.3822728860536,within,13.88
fish13,4546,227.3,20.0,20.0,31.64052726083561,6.045454545454546,18.331029079879297,115.87753090651984,68.93355046920324,411.78904922129306,255.47980786614943,685.4888570874425,within,13.88
fish13,4547,227.35,20.0,20.0,31.64052726083561,6.045454545454546,17.220057620492668,118.73057617505158,69.84701833892163,415.9646258894555,254.5225390338475,689.147164923303,within,13.88
fish13,4548,227.4,20.0,20.0,31.64052726083561,6.045454545454546,17.220057620492668,118.73057617505158,69.84701833892163,415.9299904727888,256.51432288801414,691.1043133608028,within,13.88
fish13,4549,227.45,20.0,20.0,31.64052726083561,6.045454545454546,17.220057620492668,118.73057617505158,69.84701833892163,415.8097560977888,256.69232419009745,691.1620802878862,within,13.88
fish13,4550,227.5,20.0,20.0,31.64052726083561,6.045454545454546,17.220057620492668,118.73057617505158,69.84701833892163,415.8097560977888,251.8809439817641,686.3507000795529,within,13.88
fish13,4551,227.55,20.0,20.0,31.64052726083561,6.045454545454546,17.220057620492668,118.73057617505158,69.84701833892163,423.4101640839,251.87885413801413,693.9490182219141,within,13.88
fish13,4552,227.6,20.0,20.0,31.64052726083561,5.856534090909091,17.220057620492668,117.41378605111386,69.70119344125783,423.4076727644555,251.79093747134743,693.678610235803,within,13.88
fish13,4553,227.65,20.0,20.0,31.64052726083561,5.856534090909091,17.220057620492668,117.41378605111386,69.70119344125783,423.4076727644555,251.79083981509748,693.6785125795531,within,13.88
fish13,4554,227.7,20.0,20.0,31.64052726083561,5.856534090909091,17.220057620492668,117.41378605111386,69.70119344125783,423.4076640839,251.77523434634747,693.6628984302474,within,13.88
fish13,4556,227.8,20.0,20.0,31.64052726083561,5.856534090909091,17.220057620492668,117.41378605111386,69.70119344125783,423.7195217227888,251.7751887734308,693.9747104962196,within,13.88
fish13,4575,228.75,20.0,20.0,31.64052726083561,5.856534090909091,17.220057620492668,118.18191362341088,70.28611361550814,422.76321963945554,255.53953773176409,696.8427573712196,within,13.88
fish14,857,42.85,20.0,20.0,19.74348314787212,1.8644425401134568,6.932389623391953,17.809349830124575,37.50087205128629,422.291805555254,253.81005530411403,691.321860859368,within,12.32
fish14,858,42.9,20.0,20.0,19.23723999023437,1.9455052592488244,6.932389623391953,17.439044960362402,37.07130776396412,422.1854774302542,253.81029618953067,690.6757736197848,within,12.32
fish14,859,42.95,20.0,20.0,18.730996832596624,1.9455052592488244,6.932389623391953,17.27703657984145,36.86019538102614,421.99477864159473,257.5795214499473,694.354300091542,within,12.32
fish14,860,43.0,20.0,20.0,18.730996832596624,1.9455052592488244,6.932389623391953,17.797777802944506,37.217961424903976,422.02887586381706,257.5795214499473,694.4283973137644,within,12.32
fish14,861,43.05,20.0,20.0,19.23723999023437,1.9455052592488244,6.932389623391953,17.369612797281995,36.857714886333255,421.9390407943724,257.705914679114,694.0849554734864,within,12.32
fish14,862,43.1,20.0,20.0,19.23723999023437,1.8644425401134568,6.585770142222355,17.022451981879957,37.08710274046333,421.956158849928,257.705270147864,694.041428997792,within,12.32
fish14,863,43.15,20.0,20.0,18.730996832596624,1.8644425401134568,6.239150661052758,16.189266024915064,35.88624744282379,421.7783420090664,257.7063118145307,693.104653823597,within,12.32
fish14,1597,79.85,20.0,20.0,18.798326879025456,2.310498544650772,20.103929907836665,19.52200985277464,39.02715065451369,424.3175474295722,247.1512727610164,687.0488201905886,within,12.32
fish14,1598,79.9,20.0,20.0,18.565814686567936,2.46414443979723,20.103929907836665,20.33205175537939,39.871447491817705,424.0616836793501,248.63427406309967,688.8759577424497,within,12.32
fish14,1599,79.95,20.0,20.0,18.37248388840253,2.4945741916760293,20.103929907836665,20.50563216308041,39.979234053495865,423.5419397709412,248.75338864643305,688.2553284173742,within,12.32
fish14,1603,80.15,20.0,20.0,19.23723999023437,2.512944293196398,20.103929907836665,20.99165730464326,40.0665015086505,422.7673129828372,247.60483070674468,685.9521436895819,within,12.32
fish14,1604,80.2,20.0,20.0,19.23723999023437,2.512944293196398,20.103929907836665,20.598208380520948,39.77935652218055,422.61655777450375,247.6036653440688,685.4402231185725,within,12.32
fish14,1605,80.25,20.0,20.0,18.730996832596624,2.512944293196398,20.103929907836665,20.25104756511891,39.65777494028646,422.5474171495037,247.62491857773463,685.1323357272383,within,12.32
fish14,1606,80.3,20.0,20.0,19.23723999023437,2.4318815740610304,20.103929907836665,20.181615402038503,39.29876060266359,422.450533468948,247.6485644083553,684.8190978773034,within,12.32
fish14,1607,80.35,20.0,20.0,18.730996832596624,2.512944293196398,20.103929907836665,20.81807689694224,40.12094206934496,422.41708302469135,247.6732291357676,685.1903121604589,within,12.32
fish14,1609,80.45,20.0,20.0,19.23723999023437,2.269756135790295,19.410690945497468,19.568297961494903,38.99190081686279,422.3302601080247,247.7614191960652,685.0516793040899,within,12.32
fish14,1610,80.5,20.0,20.0,19.74348314787212,2.350818854925663,19.410690945497468,19.73030634201585,39.35708809367652,422.2133590663579,247.82089182942707,684.974250895785,within,12.32
fish14,1611,80.55,20.0,20.0,19.23723999023437,2.4318815740610304,19.06407146432787,19.927030804077013,39.11352273470853,422.1063451774692,247.9077893508806,684.5541345283498,within,12.32
fish14,1613,80.65,20.0,20.0,18.730996832596624,2.269756135790295,18.71745198315828,18.711967950169875,38.26238342299967,422.0066055941358,247.9989024865788,684.1055080807146,within,12.32
fish14,1614,80.7,20.0,20.0,19.23723999023437,2.269756135790295,18.71745198315828,18.353235107587768,38.13366100540883,422.00757781635787,248.002997538662,683.9105753550198,within,12.32
fish14,1645,82.25,20.0,20.0,18.696007996193423,2.538328034291617,13.518159765614309,20.42462797281993,39.71480980959099,416.8325215015363,244.43427364322875,675.6067951447651,within,12.32
fish14,2992,149.6,20.0,20.0,18.730996832596624,2.4318815740610304,20.450549389006262,20.34362378255945,39.44275587488872,423.5653337718634,256.0089647918278,695.3142985636912,within,12.32
fish14,2993,149.65,20.0,20.0,18.730996832596624,2.350818854925663,19.410690945497468,20.04275107587769,38.8539594719794,423.4324171051967,256.02385411474444,695.2962712199411,within,12.32
fish14,2994,149.7,20.0,20.0,18.730996832596624,2.350818854925663,19.410690945497468,19.788166477916192,38.71438801406428,423.4921610230999,256.0374771570736,695.3896381801734,within,12.32
fish14,2995,149.75,20.0,20.0,18.730996832596624,2.350818854925663,19.06407146432787,20.05432310305776,38.92451969279217,423.50040755087775,256.026018826792,695.0664263776697,within,12.32
fish14,3000,150.0,20.0,20.0,18.730996832596624,2.512944293196398,16.984354577310285,20.910653114382782,39.38393029724805,426.3608979849169,255.72019528160104,698.1810932665179,within,12.32
fish14,3003,150.15,20.0,20.0,18.730996832596624,2.350818854925663,15.251257171462296,20.70235662514156,39.53709035510692,425.549144489034,255.7271939795177,697.8363384685516,within,12.32
fish14,3005,150.25,20.0,20.0,18.730996832596624,2.188693416654928,18.37083250198868,18.58467565118913,37.41733970525478,425.0891791991999,254.0771939795177,694.5863731787175,within,12.32
fish14,3904,195.2,20.0,20.0,19.74348314787212,2.0265679783841923,23.57012471953264,18.74668403171008,37.865629604672826,420.2960326376832,251.7283560693423,687.8643887070256,within,12.32
fish14,3924,196.2,20.0,20.0,19.23723999023437,2.188693416654928,17.330974058479885,19.776594450736127,38.58316518330548,417.6947523003285,249.29138996835283,683.5261422686813,within,12.32
fish14,3925,196.25,20.0,20.0,19.23723999023437,2.188693416654928,17.330974058479885,19.18642106455266,38.01116541916695,417.5517488281062,249.28996742922467,682.9817162573308,within,12.32
fish14,3926,196.3,20.0,20.0,19.23723999023437,2.188693416654928,16.637735096140688,19.09384484711212,38.07614563927815,417.4395960503284,249.2908658667247,682.4104619170531,within,12.32
fish14,3927,196.35,20.0,20.0,19.23723999023437,2.350818854925663,15.944496133801492,20.22790351075877,38.83594581022194,417.4384849392174,251.14164711672467,684.960132055942,within,12.32
fish14,3929,196.45,20.0,20.0,19.74348314787212,2.4318815740610304,16.29111561497109,21.257813929784824,39.8386917050661,417.4447871186998,251.4405110481156,685.7652981668153,within,12.32
fish14,3931,196.55,20.0,20.0,19.74348314787212,2.350818854925663,16.637735096140688,20.806504869762176,39.475806322004665,417.25677062958135,251.4856021939489,685.6823728235304,within,12.32
fish14,3934,196.7,20.0,20.0,19.74348314787212,2.350818854925663,16.637735096140688,21.11894960362401,39.795548163260015,417.18363253669264,251.4754915168656,685.5391240535581,within,12.32
fish14,3935,196.75,20.0,20.0,19.74348314787212,2.4318815740610304,16.637735096140688,21.9521355605889,40.51335993920286,417.1633808005816,251.4808430793656,685.8842238799471,within,12.32
fish14,3936,196.8,20.0,20.0,19.23723999023437,2.4318815740610304,15.944496133801492,22.218292185730466,40.771515310885455,417.20931392746905,251.4801594856156,686.5894734130845,within,12.32
fish14,3938,196.9,20.0,20.0,19.74348314787212,2.269756135790295,14.9046376902927,20.7602167610419,39.91864342451096,417.1685804624016,251.47570961100257,685.6642900734041,within,12.32
fish14,3939,196.95,20.0,20.0,19.74348314787212,2.350818854925663,14.5580182091231,21.350390147225365,39.87772788265709,417.1023044207349,251.47590492350264,686.0382093442377,within,12.32
fish14,3940,197.0,20.0,20.0,19.74348314787212,2.269756135790295,13.864779246783906,21.75541109852775,40.517236182573306,417.06312907351264,251.47929034016929,685.662419413682,within,12.32
fish14,3941,197.05,20.0,20.0,19.74348314787212,2.350818854925663,13.518159765614309,21.9521355605889,40.58540007360676,417.0455553891029,251.4777669026693,685.903322291772,within,12.32
fish14,3944,197.2,20.0,20.0,18.730996832596624,2.4318815740610304,10.745203916257529,21.917419479048696,40.60178254116264,411.3873088468576,251.4783365670841,680.2056454139417,within,12.32
fish14,3945,197.25,20.0,20.0,18.730996832596624,2.4318815740610304,7.27900910456155,22.09099988674972,41.02868557051168,411.3467098885241,251.47685219208407,680.7435620806083,within,12.32
fish14,3951,197.55,20.0,20.0,18.730996832596624,2.4318815740610304,6.932389623391953,21.928991506228765,40.52169259831231,416.2153552924261,250.72247714740968,684.1578324398358,within,12.32
fish14,3955,197.75,20.0,20.0,18.730996832596624,2.269756135790295,8.66548702923994,20.482488108720272,39.58935485358485,415.6972129313152,250.7249836578264,682.8021965891415,within,12.32
fish14,3957,197.85,20.0,20.0,18.730996832596624,2.269756135790295,9.358725991579137,21.176809739524348,40.40014860786181,415.6267962646485,250.72862298074293,682.8554192453914,within,12.32
fish14,3962,198.1,20.0,20.0,18.730996832596624,2.4318815740610304,8.66548702923994,21.790127180067948,40.59365235189709,415.5454030286812,250.73202792865968,683.1374309573408,within,12.32
fish14,3963,198.15,20.0,20.0,18.730996832596624,2.350818854925663,8.318867548070344,21.153665685164214,39.99279296285253,424.6752641397924,250.9881021474096,692.1433662872021,within,12.32
fish14,3972,198.6,20.0,20.0,18.730996832596624,2.4318815740610304,6.585770142222355,22.19514813137033,40.92107998003104,424.3124386257596,248.5373436919742,689.5697823177338,within,12.32
fish15,3299,164.95,20.0,20.0,19.55710837954567,1.539608319600423,4.898982029048311,23.33008407799945,40.10702329950647,439.0695731119039,265.6402441245079,716.5498172364117,within,9.61
fish15,3300,165.0,20.0,20.0,20.03411102294922,1.539608319600423,4.898982029048311,24.031590042544103,41.07882403655053,439.0175071396816,264.76115558284124,715.9186627225228,within,9.61
fish15,3301,165.05,20.0,20.0,20.511113666352777,1.539608319600423,4.898982029048311,24.29214940080355,41.55801016962524,438.8587224174594,264.57787431690423,715.6765967343637,within,9.61
fish15,3302,165.1,20.0,20.0,20.511113666352777,1.539608319600423,4.898982029048311,24.29214940080355,41.55801016962524,438.77504186190384,264.6964159835709,715.7114578454748,within,9.61
fish15,3303,165.15,20.0,20.0,20.511113666352777,1.458576302779348,4.898982029048311,23.83115976695992,41.330508556048535,438.6408317924594,264.6960871988508,715.4169189913104,within,9.61
fish15,3304,165.2,20.0,20.0,20.511113666352777,1.458576302779348,4.898982029048311,23.83115976695992,41.330508556048535,438.4554411674593,264.6953352520306,715.2307764194899,within,9.61
fish15,3305,165.25,20.0,20.0,20.511113666352777,1.458576302779348,4.898982029048311,23.690858574050985,41.28098876175495,438.38327102857056,264.69615556453056,715.139426593101,within,9.61
fish15,3306,165.3,20.0,20.0,20.511113666352777,1.458576302779348,4.898982029048311,23.690858574050985,41.28098876175495,438.3357276257927,264.6942480124473,715.0899756382399,within,9.61
fish15,3307,165.35,20.0,20.0,20.511113666352777,1.458576302779348,4.898982029048311,23.690858574050985,41.28098876175495,438.3355279730149,264.694859991614,715.0903879646289,within,9.61
