FishID,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),Volume (cm³),Surface Area (cm²),Aspect Ratio,Elongation,Compactness,Condition Factor (K),Rectangularity,Equivalent Diameter (cm)
fish01,67.49,14.527477395261208,3.683022438235236,9.24648105322438,31.839257964055182,32.7053660463829,388.5625481658142,366.08806341475776,3.9444444444444446,0.2535211267605634,33.59503445197946,2.2012471317881177,0.5950704225352113,6.367024604543242
fish01,67.49,14.527477395261208,3.4784100805555003,9.2412462785703,31.399662686444955,32.65571875378754,366.7679814053772,364.5788647803673,4.176470588235294,0.2394366197183098,33.96201984637332,2.2012471317881177,0.6213753106876553,6.322918014945857
fish01,67.49,15.550539183659884,3.4784100805555003,9.167188033335844,32.67658230236039,34.75148959878856,389.4504892715108,383.9266041953304,4.470588235294118,0.2236842105263158,36.958149972969295,1.794746323683794,0.6041021671826626,6.450202847520256
fish01,67.49,14.666195494594238,3.431082779523503,9.298694476368638,32.29978635012304,32.94508432009508,367.5026928239563,370.9458462910132,4.274509371246073,0.2339449778088771,33.60327430939926,2.1393755056294794,0.6418757728630197,6.412906148344422
fish01,67.49,15.538931079017347,3.4434503439439568,9.464778640031644,33.15804379688588,34.46212405687272,397.7546886237914,392.4924632573813,4.512604953443246,0.2216014941075157,35.81749278655653,1.7987715369313109,0.6196892120927389,6.4975481982248935
fish01,67.49,14.936702110620676,3.273797722875765,9.361102085858134,32.76031473619091,33.184802618198944,359.5203060633585,376.1669544803944,4.5625,0.2191780821917808,33.61479075145373,2.02523427558543,0.6699486301369864,6.458461753396729
fish01,67.49,15.75515154133962,3.273797722875765,9.673353131834425,33.26270933917402,34.99120792128412,391.8693988872437,405.00772941037127,4.8125,0.2077922077922078,36.80952803049508,1.725725330228958,0.6448863636363636,6.507795087098854
fish01,67.49,15.550539183659884,3.273797722875765,9.47436165492258,33.618572182953734,34.631630474128315,378.8236935395501,395.3497361774371,4.75,0.2105263157894736,35.67521615045574,1.794746323683794,0.6603618421052632,6.542514466233164
fish01,67.49,15.175647045681169,3.356765776609987,9.689346251099243,33.095244471512984,33.93304019246131,387.6614475630624,394.979464720251,4.520913300363519,0.2211942440744421,34.792044448993764,1.9310689310047764,0.6496767689071993,6.491392300871063
fish01,67.49,15.368941657441272,3.2102228219083835,7.245197247767334,30.7298032158008,34.39191217602445,280.7496572139632,310.6357938747898,4.787499968087849,0.2088772859876184,38.49043922660719,1.8591205108079023,0.6228459421234537,6.255109963564777
fish01,67.49,18.14540172003512,3.1504313653485148,7.240119823377782,33.86976948444529,42.02675800615785,325.0665224600338,372.01830272157497,5.759656255208656,0.1736214724786163,52.14822584840157,1.129638968962117,0.5924826413024155,6.5669117459168
fish01,67.49,14.6183268930936,3.197758861514062,7.269953049751314,29.55754914217352,32.585506897330966,266.91001390321287,296.0102035302908,4.57142878064676,0.2187499899885832,35.923657088367214,2.160460946777813,0.6323027052544615,6.134642647560509
fish01,67.49,17.765740518086133,3.06769220326884,7.206573034816087,33.47204042375032,40.74943659187577,308.4705947953434,360.6078717744605,5.791239583669933,0.1726746036927548,49.60906361050738,1.2036202457436191,0.6141678663918322,6.528240613710008
fish01,67.49,9.242047901945922,2.562151909064893,7.097219398232719,17.604744212866805,21.784675777293423,131.99309206749086,189.8201119365509,3.6071428353828505,0.2772277244446471,26.95705731270685,8.549383184865142,0.7434583249987087,4.7344541931218975
fish01,67.49,9.242047901945922,2.7451625924550567,7.059453415840137,18.04433949047704,21.90453499952044,140.66862601990675,190.72272340570845,3.366666851481669,0.2970296866646904,26.590535707801145,8.549383184865142,0.7112212138512874,4.793200037334317
fish01,67.49,9.66941301267906,2.791693943735224,7.081621093808467,18.714198961121195,22.652772573782805,150.13795026469754,197.8467500139886,3.463636490088023,0.2887139002206858,27.420254874151613,7.465159577784208,0.6932714684425251,4.881358229564923
fish01,67.49,9.817622407900554,2.837462908234217,7.160315894855944,19.049128696443272,22.991785603427555,156.66016584767613,202.72670530022893,3.460000262703051,0.2890173190966094,27.75046636819034,7.132149756127294,0.6838149604224384,4.924845576163881
fish01,67.49,9.898225052737573,2.7741658774425177,7.397831801624454,19.6980550586298,22.87192635680885,159.5453252973247,208.59877428407265,3.568000433291563,0.2802690242605931,26.55719124117809,6.959330410639453,0.7173541208624261,5.00802782091094
fish01,67.49,9.549062444172293,2.7489725750254155,7.549247370657891,19.237526672561945,22.293195224193774,155.6412385842041,206.7718987749318,3.4736841432781502,0.2878787934519257,25.83422296239656,7.750990920324117,0.7328550662718878,4.949139289048483
