FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish12,3811,190.55,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1517,428.035780015432,259.5959244272444,699.2717044426764
fish12,3812,190.6,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1517,428.02911334876535,259.59589187516104,699.2650052239263
fish12,3813,190.65,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1517,428.008748765432,259.5963671355777,699.2451159010096
fish12,3814,190.7,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,584,1517,427.986248765432,259.5967772918277,699.2630260572597
fish12,3815,190.75,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,590,1517,427.9972774400311,259.5967772918277,699.3940547318588
fish12,3816,190.8,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,590,1517,427.9972774400311,259.5973827605777,699.3946602006088
fish12,3817,190.85,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,590,1517,427.98509862058665,259.5972460418277,699.3823446624143
fish12,3818,190.9,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,598,1517,427.94929132892,259.59625645849434,699.5055477874143
fish12,3819,190.95,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,585,1517,427.95837119003113,259.59625645849434,699.2546276485255
fish12,3820,191.0,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,584,1517,427.9873902872533,259.59625645849434,699.2636467457477
fish12,3821,191.05,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1517,427.869295640432,259.59625645849434,699.1055520989263
fish12,3822,191.1,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1517,427.85462983215706,259.59625645849434,699.0908862906514
fish12,3823,191.15,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,577,1517,427.86926524882375,259.59608718766106,699.0053524364848
fish12,3824,191.2,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,579,1517,427.852034346046,259.5958983855777,699.0279327316238
fish12,3827,191.35,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,594,1517,435.5454284432682,257.98322260432764,705.4086510475958
fish12,3828,191.4,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,594,1517,435.53706038771264,257.9794791147443,705.3965395024569
fish12,3829,191.45,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,599,1517,435.8871646117975,257.9794791147443,705.8466437265417
fish12,3830,191.5,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,599,1517,435.86914377846415,257.93735671891096,705.7865004973751
fish12,3831,191.55,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,598,1517,435.8626941256864,257.93765619807766,705.760350323764
fish12,3832,191.6,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.8485535006864,257.9375259897443,705.8260794904306
fish12,3833,191.65,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.85509863957526,257.9377961763912,705.8328948159665
fish12,3834,191.7,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.9620430840197,257.9377961763912,705.9398392604108
fish12,3835,191.75,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.98054134790857,257.9374641451412,705.9580054930498
fish12,3836,191.8,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.977720167353,257.9373274263912,705.9550475937442
fish12,3837,191.85,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.86138336179744,257.9374446138912,705.8388279756886
fish12,3838,191.9,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,602,1517,435.8509753756864,257.9374446138912,705.8284199895775
