FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,VisScore_Top_Raw,VisScore_Front_Raw,VisScore_Top_Enhanced,VisScore_Front_Enhanced
fish6,13.78,635,31.75,20.0,20.0,5.370250351074581,2.340878348636912,9.866666666666667,9.821767159651117,12.847129166387909,280,2791,26.072608322313098,9.76548491362466,41.43809323593776,87.0,63.6,65.5,48.8
fish6,13.78,640,32.0,20.0,20.0,6.058744004875339,2.4785768565400694,9.733333333333333,11.774744027303752,14.459960946606795,334,2849,26.068450378248432,9.772398976124663,42.52084935437309,87.0,63.6,65.5,48.7
fish6,13.78,645,32.25,20.0,20.0,6.270359349055012,2.6997379086210045,9.333333333333334,12.817595752749334,14.844150571792248,358,2807,26.06900157666618,9.753912645806203,42.98291422247239,87.0,63.6,65.5,48.6
fish6,13.78,650,32.5,20.0,20.0,6.270359349055012,2.5255614251153977,9.6,11.831626848691693,14.61416022740232,332,2831,26.317139126078278,9.736022074211968,42.69316120029025,87.1,63.6,65.6,48.9
fish6,13.78,655,32.75,20.0,20.0,6.009094066654117,2.2642963284286646,9.6,10.73189230185817,14.06420413808639,304,2807,26.234001139247564,9.779371694342295,42.093372833589854,87.0,63.5,65.5,48.9
fish6,13.78,660,33.0,20.0,20.0,6.183270921588047,2.3513845701814677,9.466666666666667,11.376564277588166,14.47301219502059,323,2838,26.185225084092885,9.784693942599828,42.429919026692716,87.0,63.5,65.5,48.9
fish6,13.78,665,33.25,20.0,20.0,6.183270921588047,2.5255612394012363,9.333333333333334,12.002275312855515,14.522070215780563,338,2803,26.235311834189336,9.779309828016494,42.774621662205824,87.0,63.5,65.6,48.9
fish6,13.78,670,33.5,20.0,20.0,5.7833466176407,2.753974615203031,8.8,12.191884717481985,14.307640698483091,345,2728,26.16498200110919,9.778463473849826,42.84344547495902,87.0,63.5,65.6,48.9
fish6,13.78,675,33.75,20.0,20.0,5.7833462462123775,2.478577227968392,8.666666666666666,10.750853242320817,13.988077814001931,306,2723,26.06817648646979,9.789427001274957,41.977603487744744,86.9,63.6,65.5,48.9
fish6,13.78,680,34.0,20.0,20.0,6.196442884206819,2.4785768565400694,8.933333333333334,11.585134622677282,14.694658634276886,328,2826,26.067846625358676,9.79364250512653,42.421489130485206,86.9,63.6,65.6,48.8
fish6,13.78,685,34.25,20.0,20.0,6.471839900013135,2.340878348636912,9.2,12.04019719378081,15.085458151470016,341,2811,26.068749362220295,9.790631432045828,42.67938079426612,86.9,63.6,65.6,48.8
fish6,13.78,690,34.5,20.0,20.0,6.309428408638753,2.609455011862024,9.333333333333334,12.22980659840728,14.872561611718673,341,2773,26.074916903856074,9.788137962807552,42.683054866663625,86.9,63.6,65.6,48.8
fish6,13.78,695,34.75,20.0,20.0,6.334141020681654,2.753974615203031,9.333333333333334,12.41941600303375,14.900919189180858,346,2822,26.07637967664931,9.795198520141177,42.79157819679049,87.0,63.6,65.5,48.8
fish6,13.78,700,35.0,20.0,20.0,6.609538779344616,2.4785768565400694,9.2,12.210845657944631,15.231239821824058,341,2899,26.19950918464189,9.796028578016493,42.81553776265839,87.0,63.6,65.5,48.9
fish6,13.78,705,35.25,20.0,20.0,6.196442884206819,2.4785768565400694,9.333333333333334,11.433447098976107,14.429381693844821,322,2961,26.152590727610647,9.803997331364952,42.396588058975595,87.0,63.6,65.5,48.8
fish6,13.78,710,35.5,20.0,20.0,5.7833462462123775,2.478577227968392,9.2,10.845657944634052,13.743993018324504,308,2963,26.080589733359254,9.803815018335976,42.044404751695225,87.0,63.6,65.5,48.8
fish6,13.78,715,35.75,20.0,20.0,5.645647366880897,2.4785768565400694,8.8,10.826697004171406,13.485680846448481,306,2735,26.01091095166618,9.783395105732811,41.91430605739899,87.0,63.5,65.5,48.8
fish6,13.78,720,36.0,20.0,20.0,5.507949230406062,2.340878348636912,9.066666666666666,10.371634433067879,13.270743215205139,296,2868,26.020151371689778,9.775045501666598,41.715196873356376,87.0,63.5,65.6,48.8
fish6,13.78,725,36.25,20.0,20.0,5.645647366880897,2.340878348636912,8.8,10.371634433067879,13.487113584775939,294,2805,26.00595430380739,9.77110017835829,41.657054482165684,87.0,63.5,65.5,48.7
fish6,13.78,730,36.5,20.0,20.0,5.921044754115535,2.203179469305431,8.933333333333334,10.637087599544936,13.999038524528226,304,2856,26.08663112943673,9.777994709608292,41.94462583904502,87.0,63.5,65.5,48.7
fish6,13.78,735,36.75,20.0,20.0,5.507949230406062,2.478577227968392,9.066666666666666,10.5422828972317,13.251546731615743,297,2865,26.20364927012126,9.682223234293193,41.82587250441445,86.7,63.3,65.6,48.8
fish6,13.78,985,49.25,20.0,20.0,9.542035218004104,4.089443664858901,6.133333333333333,28.081152825180123,22.045760096213833,767,2240,25.900758861381636,9.969869720416597,51.21062858179823,86.7,63.5,65.6,49.1
fish6,13.78,1205,60.25,20.0,20.0,7.984151917105475,6.036797790982188,7.6,35.47591960561243,22.47800258747439,971,2594,25.87418741438124,9.750992754607733,55.04518016898898,87.3,63.6,65.7,48.6
fish6,13.78,1210,60.5,20.0,20.0,7.594681091880817,6.036797790982188,7.866666666666666,34.62267728479332,22.051122244413186,951,2639,25.84288522660998,9.741552650441065,54.60443787705104,87.3,63.6,65.7,48.6
fish6,13.78,1215,60.75,20.0,20.0,7.789416504493146,6.036797790982188,7.733333333333333,35.039817974971555,22.393970481177554,962,2612,25.979942389575346,9.746337782531315,54.966280172106664,86.8,63.6,65.7,48.6
fish6,13.78,1220,61.0,20.0,20.0,7.399945679268489,5.842062378369859,7.466666666666667,33.788395904436854,21.811652120649327,928,2601,25.946817351447212,9.741497294065685,54.24831464551289,86.8,63.6,65.7,48.6
fish6,13.78,1225,61.25,20.0,20.0,7.399945679268489,5.842062378369859,7.333333333333333,33.18164580963215,21.61369326733579,911,2515,25.9429718653361,9.750299393335979,53.91327125867208,86.8,63.6,65.6,48.6
fish6,13.78,1235,61.75,20.0,20.0,7.595201091533027,5.640880827211757,6.4,31.77853621539628,21.32447521791625,869,2347,25.962815456795404,9.73068673654132,53.07350219333672,87.1,63.6,65.6,48.6
fish6,13.78,1240,62.0,20.0,20.0,7.399945679268489,6.036797790982188,6.133333333333333,32.30944254835039,21.450197948114873,878,2332,25.97437372655044,9.73119456175698,53.26556828830742,87.1,63.6,65.7,48.6
fish6,13.78,1245,62.25,20.0,20.0,7.849636921358805,5.51649616754676,6.133333333333333,30.735684489950696,21.09048972084125,836,2187,25.936656592399693,9.720585835732358,52.37724242813205,87.1,63.6,65.7,48.6
fish6,13.78,1250,62.5,20.0,20.0,6.705801114961513,6.270359349055012,6.0,30.451270383010993,20.699014018386087,828,2195,26.277264312065974,9.711070728291402,52.54833504035737,87.2,63.5,65.7,48.7
fish6,13.78,1255,62.75,20.0,20.0,7.3993543653782625,5.617028071736615,6.0,30.375426621160404,20.65076208994412,827,2104,26.132485973951542,9.751972430377533,52.42445840432907,87.2,63.5,65.6,48.7
fish6,13.78,1260,63.0,20.0,20.0,6.650846066002793,6.134010983105982,5.866666666666666,30.299582859309815,20.478738288927307,825,2071,26.177416385434,9.746324647002748,52.42374103243675,87.2,63.5,65.7,48.7
fish6,13.78,1265,63.25,20.0,20.0,6.341363815850835,6.008954038176344,5.466666666666667,28.649981039059533,20.024584521250233,782,1932,26.210984237840442,9.735836377875014,51.58682061571545,87.2,63.5,65.7,48.8
fish6,13.78,1270,63.5,20.0,20.0,6.688222155290271,6.105914659040494,5.466666666666667,31.797497155858924,20.879354888840197,866,1895,26.18969944478731,9.734592922623953,53.24429236741126,87.2,63.5,65.7,48.7
fish6,13.78,1275,63.75,20.0,20.0,6.5534961882561324,5.938269742594953,5.333333333333333,30.868411073189225,20.742306937644788,843,1750,26.20719511349525,9.733336395422617,52.800531508917864,87.2,63.6,65.7,48.7
fish6,13.78,1280,64.0,20.0,20.0,6.589138450131817,6.158073967011945,5.066666666666666,31.96814562002275,21.112850007671746,871,1692,26.105098677100663,9.728202934731375,53.25330161183204,87.1,63.6,65.7,48.7
fish6,13.78,1285,64.25,20.0,20.0,6.659468403093061,6.23439617310825,4.8,32.76450511945392,21.38324608932283,890,1601,26.102429488495247,9.726783646477593,53.629213134972844,87.1,63.6,65.7,48.7
fish6,13.78,1320,66.0,20.0,20.0,6.621004028819175,6.036797790982188,3.7333333333333334,32.25255972696245,21.162326558508934,881,1066,25.918310573832198,9.665517478423649,53.203828052255844,87.0,63.5,65.6,48.7
fish6,13.78,1325,66.25,20.0,20.0,6.815739441431503,5.842062378369859,3.7333333333333334,31.551004929844517,20.73375554336421,859,1058,25.92922194098955,9.663981020090315,52.77320296107987,87.0,63.4,65.7,48.7
fish6,13.78,1330,66.5,20.0,20.0,6.606999695328545,6.0341391070461095,3.6,31.64580963215775,21.028211242852088,862,1032,25.918492600711776,9.665250551340312,52.82374315205209,87.0,63.4,65.6,48.7
fish6,13.78,1335,66.75,20.0,20.0,6.815739441431503,5.842062378369859,3.6,31.26659082290481,20.888607818365852,851,1029,25.983961467808854,9.619107987085975,52.62306945489483,86.9,63.3,65.6,48.7
fish6,13.78,1340,67.0,20.0,20.0,6.621004028819175,5.842062378369859,3.6,31.494122108456573,20.74067390659415,860,919,25.989287054443366,9.60930003457599,52.79858708901935,86.9,63.3,65.6,48.7
fish6,13.78,1345,67.25,20.0,20.0,6.621004028819175,5.842062378369859,3.466666666666667,31.58892681076981,20.965963616628002,863,981,25.996092437065975,9.616933525933161,52.87302596299914,86.9,63.3,65.6,48.7
fish6,13.78,1350,67.5,20.0,20.0,6.621004028819175,5.842062378369859,3.466666666666667,30.944254835039814,20.674089460056372,845,1030,26.075585176425516,9.762571247990927,52.73815642441644,87.0,63.4,65.6,48.7
fish6,13.78,1355,67.75,20.0,20.0,6.426268616206846,5.647326965757531,3.466666666666667,29.92036405005688,20.282830880670275,821,1030,26.061718084189327,9.783811478413472,52.2655295626028,87.0,63.5,65.6,48.7
fish6,13.78,1360,68.0,20.0,20.0,6.621004028819175,5.647326965757531,3.466666666666667,30.754645430413344,20.626583777543864,844,1052,25.935459330919056,9.778651977157592,52.59411130807665,87.2,63.5,65.6,48.7
fish6,13.78,1365,68.25,20.0,20.0,6.815739441431503,5.647326965757531,3.466666666666667,31.304512703830106,20.80866513790531,856,1051,25.931947913935158,9.783359016248914,52.835306930184075,87.2,63.5,65.6,48.7
fish6,13.78,1370,68.5,20.0,20.0,7.0104748540438315,5.647326965757531,3.3333333333333335,31.64580963215775,20.91594280722626,862,1072,25.91564586270179,9.780377260843911,52.9360231235457,87.2,63.5,65.6,48.7
fish6,13.78,1375,68.75,20.0,20.0,7.20521026665616,5.4525915531452025,3.3333333333333335,31.228668941979517,20.87744860261518,854,1082,25.84266863996718,9.761819306596124,52.68448794656331,87.1,63.5,65.6,48.7
fish6,13.78,1380,69.0,20.0,20.0,7.0104748540438315,5.257856140532874,3.8666666666666667,31.13386423966628,20.887306333522037,858,1167,25.83250797156817,9.757125272528334,52.7496332440965,87.1,63.5,65.6,48.7
fish6,13.78,1385,69.25,20.0,20.0,7.0104748540438315,5.647326965757531,3.8666666666666667,32.97307546454304,21.04294975085168,899,1130,25.834947222222226,9.762662393824263,53.57760961604649,87.1,63.5,65.6,48.7
fish6,13.78,1390,69.5,20.0,20.0,7.399945679268489,5.4525915531452025,3.6,34.09177095183921,21.568201538833435,929,1017,25.828684332030498,9.763476195907593,54.17216052793809,87.1,63.5,65.6,48.7
fish6,13.78,1395,69.75,20.0,20.0,6.815739441431503,5.647326965757531,3.8666666666666667,32.02502844141069,20.889994313867092,880,837,25.81936573591822,9.776047810490928,53.19541354640915,87.1,63.5,65.6,48.7
fish6,13.78,1400,70.0,20.0,20.0,7.0104748540438315,5.842062378369859,4.266666666666667,32.84034888130451,21.01169057533017,895,835,26.09582391425239,9.81265591426425,53.80847982851664,87.1,63.4,65.8,48.6
fish6,13.78,1405,70.25,20.0,20.0,7.0104748540438315,5.647326965757531,4.666666666666667,32.40424725066363,20.898135419136366,888,965,26.08800268825955,9.819299798234299,53.66730248649385,87.1,63.4,65.8,48.6
fish6,13.78,1410,70.5,20.0,20.0,7.20521026665616,5.647326965757531,4.8,33.276450511945384,21.14317634096002,909,1033,26.08214331325954,9.81643521490097,54.07857852816051,87.1,63.4,65.8,48.6
fish6,13.78,1415,70.75,20.0,20.0,7.20521026665616,5.842062378369859,5.066666666666666,35.02085703450891,21.521634316407543,953,1148,25.97165282297017,9.853977536349824,54.88563035931999,86.7,63.5,65.8,48.6
fish6,13.78,1420,71.0,20.0,20.0,7.399945679268489,6.815739441431503,5.2,38.90784982935153,22.579904505033653,1055,1216,25.96719541188935,9.877841464900968,56.94503687679032,86.7,63.5,65.8,48.6
fish6,13.78,1430,71.5,20.0,20.0,7.0104748540438315,6.621004028819175,5.466666666666667,37.40993553280242,22.204838180889126,1017,1288,25.96172228308784,9.875745110734304,56.17746739382214,86.7,63.5,65.8,48.6
fish6,13.78,1435,71.75,20.0,20.0,7.399945679268489,6.815739441431503,5.466666666666667,41.82783466059916,23.715153190388552,1143,1541,25.94745146527702,9.871122714900974,58.67857418017799,86.7,63.4,65.8,48.6
fish6,13.78,1440,72.0,20.0,20.0,7.399945679268489,7.0104748540438315,5.6,42.70003792188092,23.81178760432802,1163,1504,25.978966443549258,9.88813441847695,59.12710086202621,87.0,63.4,65.7,48.7
fish6,13.78,1445,72.25,20.0,20.0,7.399945679268489,6.815739441431503,5.6,41.733029958285925,23.709970697426186,1139,1666,25.98480402875359,9.87794236501058,58.64274639376417,87.0,63.4,65.7,48.7
fish6,13.78,1610,80.5,20.0,20.0,7.789416504493146,6.426268616206846,4.133333333333333,36.727341676147134,22.772190254998677,1002,1443,26.213675009475526,9.729765542941621,55.98344055241714,87.3,63.5,65.6,48.6
fish6,13.78,1620,81.0,20.0,20.0,6.426268616206846,6.036797790982188,4.266666666666667,31.854379977246865,21.1416018562988,869,1439,26.19676120756172,9.785576098876529,53.36233730643825,86.9,63.5,65.6,48.6
fish6,13.78,1625,81.25,20.0,20.0,6.426268616206846,5.4525915531452025,4.0,30.053090633295405,20.778671349037477,827,1380,26.19593658824025,9.784632091935475,52.52056868017572,86.9,63.5,65.6,48.6
fish6,13.78,1630,81.5,20.0,20.0,6.621004028819175,5.063120727920545,4.266666666666667,29.256731133864236,20.41528934743527,802,1420,26.201592011157377,9.805178963459863,52.04677097461724,86.9,63.5,65.6,48.6
fish6,13.78,1635,81.75,20.0,20.0,7.208206207509529,4.8248476015703865,4.666666666666667,30.28062191884717,20.804489656769427,828,1641,26.208415082295733,9.78423496957355,52.55265005186928,86.9,63.5,65.6,48.6
fish6,13.78,1640,82.0,20.0,20.0,7.399945679268489,4.478914490083559,4.8,29.65491088357982,20.890832697234927,821,1753,26.248132785297916,9.782991470326321,52.45112425562424,87.2,63.5,65.6,48.7
fish6,13.78,1645,82.25,20.0,20.0,7.20521026665616,4.478914490083559,4.933333333333334,29.71179370496776,20.8915445164017,822,1792,26.241049500566643,9.78541984887653,52.46646934944317,87.2,63.5,65.6,48.7
fish6,13.78,1650,82.5,20.0,20.0,7.20521026665616,4.673649902695888,4.933333333333334,29.484262419415998,20.568999480343663,810,1843,26.051482171630855,9.676653407414754,51.928135579045616,87.2,63.4,65.6,48.7
fish6,13.78,1655,82.75,20.0,20.0,7.399945679268489,4.478914490083559,5.333333333333333,29.389457717102765,20.688501853988363,811,1945,26.0435826008361,9.69917295121087,51.96275555204697,87.2,63.3,65.6,48.7
fish6,13.78,1660,83.0,20.0,20.0,6.621004028819175,4.673649902695888,5.2,28.11907470610542,20.331805167557675,779,1893,26.004802445305714,9.738209427727593,51.32301187303331,87.1,63.3,65.6,48.7
fish6,13.78,1665,83.25,20.0,20.0,6.815739441431503,4.673649902695888,5.2,28.460371634433063,20.55512189676826,784,1926,26.00510211520725,9.738993905374736,51.424096020581985,87.1,63.4,65.5,48.7
fish6,13.78,1670,83.5,20.0,20.0,7.0104748540438315,5.063120727920545,5.333333333333333,31.72165339400834,21.254869480542055,876,2017,26.002788397725418,9.73818009049098,53.26096848821639,87.1,63.4,65.5,48.7
fish6,13.78,1675,83.75,20.0,20.0,7.20521026665616,5.063120727920545,5.466666666666667,31.3424345847554,20.982618369774524,864,2092,25.934502766927082,9.749869553248088,52.96437232017517,87.1,63.5,65.5,48.7
fish6,13.78,1680,84.0,20.0,20.0,7.20521026665616,4.673649902695888,5.6,30.432309442548345,20.828655804892104,839,2189,25.847167532009546,9.748128032419416,52.37529556442897,87.0,63.5,65.5,48.7
fish6,13.78,1685,84.25,20.0,20.0,7.20521026665616,5.063120727920545,5.466666666666667,31.53204398938187,20.819317493280703,866,2282,25.885197129313156,9.753886486646865,52.95908361596002,87.0,63.5,65.5,48.8
fish6,13.78,1690,84.5,20.0,20.0,6.815739441431503,5.257856140532874,5.2,31.51308304891922,20.921823492578795,867,2268,25.898009573854043,9.751646884112889,52.98965645796693,87.0,63.5,65.5,48.8
fish6,13.78,1695,84.75,20.0,20.0,6.815739441431503,5.063120727920545,5.333333333333333,30.583996966249522,20.684214990784117,839,2304,25.947176295979823,9.744524519856771,52.4717008158366,87.0,63.5,65.5,48.8
fish6,13.78,1700,85.0,20.0,20.0,7.0104748540438315,4.673649902695888,5.333333333333333,28.877512324611295,20.179100816119444,795,2306,26.201835347323954,9.79674147363239,51.89857682095634,87.0,63.5,65.6,48.9
fish6,13.78,1705,85.25,20.0,20.0,7.399945679268489,4.673649902695888,5.466666666666667,30.28062191884717,20.819956883924487,833,2355,26.189218179660372,9.795019456481935,52.64423763614231,87.0,63.5,65.6,48.9
fish6,13.78,1710,85.5,20.0,20.0,7.20521026665616,5.063120727920545,5.733333333333333,31.171786120591577,20.812677051293456,852,2385,26.184860445300448,9.801829348712497,53.026689794012945,87.0,63.6,65.6,48.9
fish6,13.78,2205,110.25,20.0,20.0,51.42206435025681,10.910861502492525,16.4,403.0527114144861,112.84963180853666,3161,3523,25.94938771699505,9.733808470153809,98.90319618714886,86.8,63.5,65.8,48.6
fish6,13.78,2210,110.5,20.0,20.0,51.809057005710365,10.910861502492525,15.2,404.1524459613196,113.1396248895807,3448,3052,25.947734130181207,9.74088528374566,104.64861941392687,86.8,63.5,65.9,48.6
fish6,13.78,2215,110.75,20.0,20.0,10.747967897154881,9.019650995961578,14.933333333333334,81.03905953735304,33.70105525973564,2165,2839,25.972682080002773,9.727063659498425,78.99974573950121,86.8,63.5,65.8,48.6
fish6,13.78,2225,111.25,20.0,20.0,8.012125669824371,7.402507791840587,6.266666666666667,46.890405764125894,25.477164977974287,1267,2464,25.78135413343641,9.731796727455986,60.8531508608924,86.5,63.5,65.7,48.7
fish6,13.78,2230,111.5,20.0,20.0,6.879977227038797,6.531624260027583,6.266666666666667,35.68448995070155,22.1425832653842,967,2397,25.807200425870914,9.744905477640362,54.89210590351128,86.5,63.5,65.6,48.7
fish6,13.78,2240,112.0,20.0,20.0,7.160334296670539,6.196442884206819,6.8,33.56086461888509,21.379370304415072,918,3323,25.909457347709747,9.783671742078996,54.05312908978874,86.8,63.5,65.6,48.7
fish6,13.78,2245,112.25,20.0,20.0,6.792032657287303,5.8119744556364115,7.466666666666667,31.58892681076981,20.50901201867934,863,3903,25.97559026300878,9.781676332590312,53.0172665955991,86.8,63.5,65.5,48.8
fish6,13.78,2250,112.5,20.0,20.0,6.798353624488224,6.292093848804049,8.0,34.47098976109214,21.471195232285552,936,4309,25.881510399712454,9.785982808388605,54.387493208101056,87.1,63.5,65.6,48.9
fish6,13.78,2255,112.75,20.0,20.0,6.958623460152152,6.46597801821945,8.0,34.58475540386802,21.60475463581421,943,4345,25.90262584995223,9.767584384112887,54.530210234065116,87.1,63.4,65.6,48.9
fish6,13.78,2260,113.0,20.0,20.0,6.815739441431503,6.231533203594517,8.133333333333333,33.86423966628744,21.43348360393678,926,4366,25.817426166280114,9.77476867547565,54.112194841755766,87.1,63.4,65.6,48.9
fish6,13.78,2265,113.25,20.0,20.0,7.399945679268489,5.647326965757531,7.866666666666666,35.3811149032992,21.79159798584784,968,4256,25.788463395785108,9.761292112975655,54.90975550876076,87.1,63.4,65.6,48.9
fish6,13.78,2270,113.5,20.0,20.0,6.815739441431503,5.647326965757531,8.133333333333333,35.077739855896844,21.887876246454088,965,4213,25.78628023272857,9.759436632272932,54.845716865001506,87.1,63.4,65.6,48.9
fish6,13.78,2275,113.75,20.0,20.0,7.20521026665616,6.231533203594517,7.866666666666666,39.78005309063329,23.76218961964348,1087,3901,25.81352845366678,9.807154751926,57.360683205592785,87.1,63.5,65.6,48.9
fish6,13.78,2970,148.5,20.0,20.0,7.202773696857239,6.290492992731892,5.733333333333333,31.15282518012893,21.671221061002353,845,1662,25.9660887509758,9.697518960910374,52.56360771188617,86.9,63.7,65.4,48.7
fish6,13.78,2975,148.75,20.0,20.0,7.067677787213387,6.4170438223766615,5.733333333333333,34.22449753507773,22.226629834171366,927,1647,25.97354095767928,9.697580853260886,54.21112181094016,86.9,63.7,65.4,48.7
fish6,13.78,2980,149.0,20.0,20.0,6.958523917361586,6.425562902393134,5.733333333333333,34.18657565415244,22.193233808293332,927,1625,25.96582838946684,9.703921999094224,54.20975038856106,86.8,63.6,65.4,48.7
fish6,13.78,2985,149.25,20.0,20.0,7.082895205606954,6.136803752666666,5.6,32.51801289343951,21.78247744730507,881,1560,25.95062433418933,9.70621692568461,53.27684125987395,86.8,63.6,65.4,48.7
fish6,13.78,2990,149.5,20.0,20.0,6.906838180501967,5.96664018076282,5.466666666666667,30.261660978384523,20.982869316035252,823,1478,25.956375151740176,9.706200606441499,52.122575758181675,86.8,63.6,65.4,48.7
fish6,13.78,2995,149.75,20.0,20.0,7.0104748540438315,6.111696683744732,5.2,31.70269245354569,21.29756897341194,860,1428,25.95895759480795,9.707147886657715,52.86610548146567,86.8,63.6,65.4,48.7
fish6,13.78,3000,150.0,20.0,20.0,6.884936538007577,6.058744004875339,4.8,31.437239287068632,20.928131181217168,855,1411,25.702420111083992,9.53031899511549,52.33273910619948,86.9,63.6,65.6,48.6
fish6,13.78,3005,150.25,20.0,20.0,6.467585560001421,6.115185138554407,4.8,29.996207811907464,20.441908826059944,813,1399,25.662315921284232,9.534036443032159,51.45635236431639,86.9,63.6,65.5,48.6
fish6,13.78,3010,150.5,20.0,20.0,6.673774336381972,5.957813929523221,4.666666666666667,30.185817216533934,20.515632426751417,818,1390,25.64361786265432,9.535501286782159,51.53911914943648,86.9,63.6,65.5,48.6
fish6,13.78,3015,150.75,20.0,20.0,6.427359872619838,5.60684573568972,4.533333333333333,27.512324611300716,19.63726013387569,750,1380,25.625957355847774,9.544869776365488,50.17082713221326,86.9,63.6,65.5,48.6
fish6,13.78,3020,151.0,20.0,20.0,6.6951344363814185,5.550812801737635,4.4,27.493363670838068,19.919767402069315,747,1330,25.696934022955247,9.548030584451887,50.18496460740713,86.5,63.7,65.6,48.6
fish6,13.78,3025,151.25,20.0,20.0,6.621004028819175,5.4525915531452025,4.266666666666667,26.18505877891543,19.36773618914129,716,1379,25.70004599064956,9.543776027933758,49.563822018583316,86.5,63.7,65.6,48.6
fish6,13.78,3030,151.5,20.0,20.0,6.815739441431503,5.257856140532874,4.533333333333333,26.393629124004548,19.41680902060564,722,1408,25.686686615649556,9.543756493462457,49.670443109112014,86.5,63.7,65.6,48.6
fish6,13.78,3035,151.75,20.0,20.0,6.815739441431503,5.257856140532874,4.533333333333333,26.35570724307925,19.550748627451433,720,1396,25.685432217444895,9.547903627141318,49.63333584458621,86.5,63.7,65.6,48.6
fish6,13.78,3040,152.0,20.0,20.0,6.815739441431503,5.4525915531452025,4.4,27.189988623435717,19.912897788806774,741,1438,25.78653036564957,9.51861977297465,50.12515013862422,86.8,63.7,65.6,48.6
fish6,13.78,3045,152.25,20.0,20.0,6.815739441431503,5.257856140532874,4.4,27.246871444823658,19.925954028288658,745,1499,25.787337680223253,9.518968081145816,50.206305761369066,86.8,63.7,65.6,48.6
fish6,13.78,3050,152.5,20.0,20.0,6.815739441431503,5.4525915531452025,4.4,27.68297307546454,19.745758966665598,753,1555,25.688067622714573,9.640973207590317,50.38904083030489,87.0,63.7,65.6,48.8
fish6,13.78,3055,152.75,20.0,20.0,6.6721965088658415,5.576280527561209,4.266666666666667,27.66401213500189,19.74225066365491,752,1545,25.656618116421164,9.648662009673652,50.34528012609481,87.0,63.7,65.6,48.8
fish6,13.78,3060,153.0,20.0,20.0,6.618712316066225,5.660740728214581,4.266666666666667,27.85362153962836,19.73850202330497,759,1605,25.628783983696838,9.704212149895564,50.5129961335924,86.9,63.6,65.6,48.8
fish6,13.78,3065,153.25,20.0,20.0,6.527558605603956,5.727008369607105,4.266666666666667,27.758816837315127,19.61756633097606,755,1608,25.612924468315974,9.711321524895562,50.424245993211535,87.0,63.6,65.6,48.8
fish6,13.78,3070,153.5,20.0,20.0,6.6187130589228715,5.834917583148511,4.533333333333333,28.06219188471748,20.025935847132143,764,1669,25.64657898220485,9.706360587395562,50.63293956960041,87.0,63.6,65.6,48.8
fish6,13.78,3075,153.75,20.0,20.0,6.444535461132296,5.834917583148511,4.533333333333333,28.61205915813424,19.88137023310762,783,1704,25.64355814887153,9.707005118645561,51.010563267517085,87.0,63.6,65.6,48.8
fish6,13.78,3080,154.0,20.0,20.0,6.700087061640384,6.001061557740783,4.8,29.806598407280998,20.419839321177825,812,1717,25.535867192849995,9.68646475791931,51.462331950769304,86.9,63.7,65.6,48.8
fish6,13.78,3085,154.25,20.0,20.0,6.679369532639739,6.178416724834678,5.066666666666666,31.873340917709513,20.95328224118111,867,1754,25.557772517432696,9.692327390024397,52.59009990745709,86.9,63.7,65.6,48.8
fish6,13.78,3095,154.75,20.0,20.0,6.808369560646412,6.387898584727003,5.2,32.366325369738334,21.39991639603038,881,1743,25.56116666393515,9.68799470960829,52.86916137354345,86.9,63.7,65.6,48.9
fish6,13.78,3100,155.0,20.0,20.0,6.883877224430363,6.521567466753865,5.333333333333333,32.49905195297686,21.85415888864811,885,1749,25.663665544957297,9.786318042235902,53.149983587193205,86.9,63.7,65.5,49.0
fish6,13.78,3105,155.25,20.0,20.0,7.077715266214309,6.416760793994531,5.333333333333333,32.76450511945392,21.843258419152956,889,1749,25.672090084876544,9.783472990152571,53.23556307502912,86.9,63.7,65.5,49.0
fish6,13.78,3110,155.5,20.0,20.0,7.0104748540438315,6.621004028819175,5.333333333333333,33.8073568448995,22.039302768389827,919,1749,25.664525016709312,9.778336264027487,53.8228612807368,86.9,63.7,65.5,49.0
fish6,13.78,3115,155.75,20.0,20.0,7.370998784343316,6.655792748408591,5.333333333333333,34.67956010618126,22.595048009190943,942,1749,25.66022802039253,9.773531576527493,54.27375959692003,86.9,63.7,65.5,49.0
fish6,13.78,3135,156.75,20.0,20.0,7.629594611386764,7.180794797271664,5.333333333333333,40.178232840348876,24.083773120630333,1088,1725,25.50878728703628,9.773746420277488,57.042533707313765,86.9,63.6,65.5,49.0
fish6,13.78,3140,157.0,20.0,20.0,8.091574930972065,6.424950788516819,5.333333333333333,37.82707622298065,23.698859465571992,1024,1689,25.665818371412485,9.676676107777489,55.82249447918997,86.7,63.4,65.5,48.9
fish6,13.78,3145,157.25,20.0,20.0,8.069140660262486,6.374429108021502,5.333333333333333,37.125521425862715,23.452414475044563,1004,1665,25.671347635886107,9.683375326527491,55.4347229624136,86.7,63.4,65.5,48.9
fish6,13.78,3230,161.5,20.0,20.0,7.704394332787065,6.831728687880278,4.533333333333333,37.03071672354948,23.32440544101794,1002,1363,25.47333196004232,9.77330395625432,55.28663591629664,86.3,63.5,65.7,48.9
