FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish13,1752,87.6,20.0,20.0,6.036797790982188,5.4525915531452025,4.666666666666667,29.446340538490706,20.209657551039335,809,885,24.688267822096083,9.400107309457994,50.26837513155407
fish13,1755,87.75,20.0,20.0,6.036797790982188,5.4525915531452025,4.8,29.616989002654527,20.35358493513358,816,913,24.68458726654053,9.397503142791328,50.402090409331855
fish13,1760,88.0,20.0,20.0,6.426268616206846,5.4525915531452025,5.066666666666666,31.20970800151687,20.852528060354206,856,921,24.691175785752275,9.394150278207993,51.20532606396027
fish13,1769,88.45,20.0,20.0,6.621004028819175,5.257856140532874,5.066666666666666,30.546075085324226,20.63842298569688,840,918,24.665312017746913,9.370165903207992,50.8354779209549
fish13,1774,88.7,20.0,20.0,6.426268616206846,5.257856140532874,5.066666666666666,30.546075085324226,20.626032461841174,844,923,24.608328669776448,9.368753133890362,50.8570818036668
fish13,1777,88.85,20.0,20.0,6.426268616206846,5.4525915531452025,5.2,31.095942358740988,20.837958087956178,856,940,24.602061356137114,9.368147665140363,51.090209021277474
fish13,1781,89.05,20.0,20.0,6.621004028819175,5.4525915531452025,5.066666666666666,31.70269245354569,20.999282176486417,872,924,24.605833079849056,9.37302722468906,51.418860304538114
fish13,1785,89.25,20.0,20.0,6.621004028819175,5.4525915531452025,5.2,32.66970041714068,21.292780542686014,898,937,24.614570036692676,9.385452352640362,51.96002238933304
fish13,1790,89.5,20.0,20.0,6.815739441431503,5.4525915531452025,5.2,33.06788016685627,21.526031888466317,908,925,24.58680944325011,9.39268542555703,52.139494868807134
fish13,1794,89.7,20.0,20.0,6.815739441431503,5.4525915531452025,5.066666666666666,33.31437239287068,21.640105256813523,915,919,24.555333916388616,9.392470581807032,52.24780449819565
fish13,1800,90.0,20.0,20.0,6.426268616206846,5.257856140532874,5.066666666666666,30.716723549488048,20.8049336064725,849,995,24.853411187065976,9.347304644097225,51.1807158311632
fish13,1803,90.15,20.0,20.0,6.621004028819175,5.257856140532874,5.066666666666666,31.171786120591577,20.904878236055144,859,995,24.857838261281707,9.34720698784722,51.38504524912893
fish13,1807,90.35,20.0,20.0,6.621004028819175,5.647326965757531,5.066666666666666,32.57489571482745,21.130087856856846,890,984,24.868762745026018,9.355748657184176,52.024511402210194
fish13,1811,90.55,20.0,20.0,6.621004028819175,5.647326965757531,5.066666666666666,32.68866135760333,21.20334369000403,896,975,24.863710670734918,9.357080036067964,52.14079070680288
fish13,1817,90.85,20.0,20.0,6.426268616206846,5.842062378369859,5.066666666666666,32.726583238528626,21.10299749997568,898,1392,24.844361703359347,9.357639931901295,52.162001635260644
fish13,1820,91.0,20.0,20.0,6.231533203594517,5.842062378369859,4.933333333333334,32.100872203261275,20.891266084445068,883,1342,24.847712388610844,9.352522744401295,51.86023513301214
fish13,1825,91.25,20.0,20.0,6.231533203594517,5.842062378369859,5.2,32.347364429275686,21.099562112987652,891,1352,24.84902316169268,9.36903316106796,52.038056322760646
fish13,1859,92.95,20.0,20.0,6.815739441431503,5.842062378369859,5.466666666666667,33.1626848691695,21.517594847680687,905,1711,24.840823806122202,9.310299373202854,52.251123179325056
fish13,1867,93.35,20.0,20.0,7.440675766312714,5.646300709301064,5.333333333333333,33.31437239287068,21.855559010925955,904,1722,24.84414401160346,9.351572157531315,52.27571616913478
fish13,1870,93.5,20.0,20.0,7.476563170881583,5.646300709301064,5.333333333333333,33.42813803564656,21.86787752411554,908,1722,24.81108409016927,9.351201063781316,52.32228515395059
fish13,1874,93.7,20.0,20.0,7.5124513183070984,5.646300709301064,5.466666666666667,33.71255214258627,21.93518121838655,919,1730,24.79796785474235,9.345947157531315,52.52391501227366
fish13,1880,94.0,20.0,20.0,7.596188348015577,5.466863315028396,5.466666666666667,33.59878649981039,21.96499368058995,914,1773,24.802446937391498,9.345628147114649,52.42807508450615
fish13,1881,94.05,20.0,20.0,7.596188348015577,5.466863315028396,5.466666666666667,33.59878649981039,21.96499368058995,914,1777,24.805051104058165,9.345400282531315,52.43045138658948
fish13,1888,94.4,20.0,20.0,7.981915918600977,5.431481424407139,5.333333333333333,33.57982555934774,22.178022913109686,915,1779,24.782985061909237,9.353935443019868,52.436920504929105
fish13,1893,94.65,20.0,20.0,8.016016752936185,5.503844947436842,5.333333333333333,33.73151308304892,22.173299737697256,916,1822,24.788532006835936,9.354273984686534,52.46280599152247
fish13,1897,94.85,20.0,20.0,7.752283329328914,5.419152232653268,5.2,32.08191126279863,21.70787423470191,872,1764,24.866952580581476,9.380257057603199,51.68720963818467
fish13,1901,95.05,20.0,20.0,7.752283329328914,5.419152232653268,5.2,32.08191126279863,21.70787423470191,872,1764,24.872629701666188,9.367633359686534,51.68026306135272
fish13,1903,95.15,20.0,20.0,7.752283329328914,5.419152232653268,5.2,32.100872203261275,21.71658483244743,873,1764,24.868024709272976,9.365869036769869,51.693893746042846
fish13,1909,95.45,20.0,20.0,7.644728086979333,5.419152232653268,5.2,32.25255972696245,21.691744634775578,878,1766,24.87461315147494,9.332366432603202,51.76697958407814
fish13,1915,95.75,20.0,20.0,7.793650787375418,5.27022916082886,5.066666666666666,32.13879408418657,21.71206631404098,875,1701,24.881579329427087,9.326669818019866,51.70824914744695
fish13,1917,95.85,20.0,20.0,8.029146744154458,5.337020887585145,5.2,33.08684110731892,22.191125186489355,902,1729,24.877391004755463,9.326793515936535,52.244184520691995
fish13,1923,96.15,20.0,20.0,8.173948075878466,5.4158673205646,5.2,34.09177095183921,22.592490632329966,927,1734,24.87370170610216,9.323954974269867,52.73765668037203
fish13,1924,96.2,20.0,20.0,8.173948075878466,5.4158673205646,5.2,34.09177095183921,22.592490632329966,927,1734,24.87370170610216,9.323486224269868,52.73718793037202
fish13,1930,96.5,20.0,20.0,8.173329276292337,5.32994703517349,5.2,33.124762988244214,22.37539709181427,902,1758,24.794652194251544,9.34218738975525,52.17683958400679
fish13,1936,96.8,20.0,20.0,8.173329276292337,5.32994703517349,5.2,33.124762988244214,22.37539709181427,902,1349,24.79569386091821,9.344345586299898,52.18003944721811
fish13,1939,96.95,20.0,20.0,8.173329276292337,5.474903995364837,5.2,33.67463026166097,22.478949776126598,915,1354,24.789626165771484,9.341070846716564,52.430697012488054
fish13,1943,97.15,20.0,20.0,8.173329276292337,5.474903995364837,5.2,33.67463026166097,22.478949776126598,915,1356,24.77986474969181,9.341826055049896,52.4216908047417
fish13,1971,98.55,20.0,20.0,8.065341691374776,5.589974718402128,5.2,33.33333333333333,22.351130147330437,905,1357,24.96851941443549,9.45899728558858,52.52751670002407
fish13,1974,98.7,20.0,20.0,8.065341691374776,5.589974718402128,5.2,33.617747440273035,22.37441220318728,913,1357,24.966804917775843,9.468632702255249,52.6954376200311
fish13,1976,98.8,20.0,20.0,8.065341691374776,5.589974718402128,5.2,33.92112248767538,22.453804867944257,924,1357,24.965811119079582,9.468486211299897,52.91429733037948
fish13,1984,99.2,20.0,20.0,8.076376826851295,5.478711878532297,5.2,33.143723928706855,22.302953990266364,905,1357,24.966123619079582,9.465680221716566,52.53180384079615
fish13,1987,99.35,20.0,20.0,8.21793113217558,5.474903995364837,5.2,33.31437239287068,22.391871237938734,905,1379,24.903284973125693,9.427438034216562,52.43072300734226
fish13,1992,99.6,20.0,20.0,8.595909965086422,5.242560350763151,5.2,33.902161547212735,22.84678262653766,926,1379,24.906436081102164,9.428603398799897,52.85503947990206
fish13,1997,99.85,20.0,20.0,9.126738981480818,5.215279683294984,5.066666666666666,36.196435343193016,23.627117504626572,981,1410,24.785502313609175,9.552561745103198,53.95806405871238
fish13,2001,100.05,20.0,20.0,9.126738981480818,5.215279683294984,5.066666666666666,36.36708380735684,23.68259626752073,986,1410,24.787420716386958,9.547509673976899,54.05493039036386
fish13,2002,100.1,20.0,20.0,9.126738981480818,5.215279683294984,5.066666666666666,36.36708380735684,23.68259626752073,986,1410,24.787420716386958,9.548102121893566,54.055522838280524
fish13,2009,100.45,20.0,20.0,9.126738981480818,5.135044479815809,5.066666666666666,36.17747440273037,23.609255145144875,980,1410,24.888562237303933,9.530253816562228,54.01881605386616
fish13,2013,100.65,20.0,20.0,9.126738981480818,5.135044479815809,5.066666666666666,35.077739855896844,23.38881926043607,953,1423,24.8905761988322,9.52821605614556,53.47879225497776
fish13,2017,100.85,20.0,20.0,9.126738981480818,5.135044479815809,5.066666666666666,35.077739855896844,23.38881926043607,953,1424,24.894742865498863,9.524719962395563,53.47946282789442
fish13,2023,101.15,20.0,20.0,9.467738410553153,4.984603751863597,5.066666666666666,34.71748198710655,23.736831581246545,945,1405,24.893518924948612,9.524365142726898,53.31788406767551
fish13,2026,101.3,20.0,20.0,9.650010917215328,5.040792685711344,5.2,36.02578687902919,24.1723246971187,977,1408,24.894334932284888,9.560797434393566,53.995132366678455
fish13,2030,101.5,20.0,20.0,10.044169167876325,4.964798450824254,5.2,36.93591202123625,24.763786740817075,1005,1410,24.860706407165534,9.558945210732354,54.519651617897885
fish13,2033,101.65,20.0,20.0,10.044169167876325,4.9266074477961,5.2,36.89799014031095,24.741788944815568,1003,1415,24.856600625704534,9.563443908649022,54.48004453435355
fish13,2040,102.0,20.0,20.0,10.202458547721983,4.9008236364696485,5.2,37.54266211604095,25.04382544994746,1019,1378,24.88035499101804,9.562252502399023,54.82260749341707
fish13,2043,102.15,20.0,20.0,10.202458547721983,4.818840119874083,5.066666666666666,36.53773227152066,24.828193062025935,993,1389,24.868883594936793,9.565266825315689,54.29415042025248
fish13,2046,102.3,20.0,20.0,10.812785110946065,4.764183699287059,5.2,39.07849829351535,26.05787561100638,1056,1389,24.854361042371206,9.560943908649019,55.53530495102022
fish13,2351,117.55,20.0,20.0,7.594681091880817,5.063120727920545,5.466666666666667,29.84452028820629,21.17312558164337,816,1708,25.29370595944252,9.55400056710773,51.16770652655025
fish13,2357,117.85,20.0,20.0,8.037432567184084,5.369069951864067,5.6,31.740614334470983,22.013233305468717,865,1614,25.284218255615233,9.561474517726896,52.145692773342134
fish13,2358,117.9,20.0,20.0,8.037432567184084,5.369069951864067,5.2,31.740614334470983,22.013233305468717,865,1585,25.284218255615233,9.560462145953709,52.14468040156895
fish13,2366,118.3,20.0,20.0,8.037432567184084,5.175006824516379,5.2,31.607887751232457,21.970817258837823,863,1484,25.280003839770664,9.56336253050698,52.10336637027764
fish13,2369,118.45,20.0,20.0,8.021614920620536,5.010345963217872,5.066666666666666,30.678801668562755,21.745182352606278,839,1469,25.22657500796848,9.621337798976896,51.627912806945375
fish13,2374,118.7,20.0,20.0,8.236388891259056,4.924628849119446,4.933333333333334,30.716723549488048,21.921280165183987,839,1465,25.279439718948176,9.61516265864902,51.674602377597196
fish13,2376,118.8,20.0,20.0,8.215323705348077,4.980944068597015,4.8,30.887372013651873,21.945651341740962,843,1468,25.298997010614848,9.616419169065686,51.77541617968053
fish13,2381,119.05,20.0,20.0,8.215323705348077,4.786881312677651,4.8,29.692832764505116,21.628129966608668,812,1462,25.285963140115623,9.620592350260416,51.14655549037604
fish13,2385,119.25,20.0,20.0,8.429542762072023,4.91298605690649,4.8,30.621918847174815,22.066280373560694,834,1447,25.28842841789339,9.633424377399018,51.60185279529241
fish13,2391,119.55,20.0,20.0,8.816873417299519,4.8824078487866736,4.8,31.494122108456573,22.508772220466177,855,1406,25.225121069335934,9.599850158649021,51.924971227984955
fish13,2393,119.65,20.0,20.0,8.815421132556564,4.970218704341885,4.666666666666667,31.911262798634805,22.492177081565497,865,1374,25.22656643320719,9.60175120031569,52.12831763352288
fish13,2400,120.0,20.0,20.0,8.816488617556884,4.495440450459078,4.666666666666667,29.73075464543041,22.077404651834733,810,1325,24.87088528374566,9.491064386992981,50.56194967073864
fish13,2403,120.15,20.0,20.0,9.01025757367275,4.340424839852398,4.666666666666667,28.839590443686003,22.100377725755372,788,1313,24.861050201340667,9.490680272409648,50.11173047375031
fish13,2409,120.45,20.0,20.0,9.01025757367275,4.1660329279194475,4.933333333333334,28.30868411073189,21.914851739126366,773,1324,24.960481628248424,9.444195897409648,49.864677525658074
fish13,2886,144.3,20.0,20.0,7.594681091880817,4.673649902695888,4.0,27.493363670838068,20.78279935699083,764,327,25.551644580059293,9.570989531411065,50.40263411147036
fish13,2889,144.45,20.0,20.0,6.9500672373033785,4.937131497900161,4.666666666666667,25.597269624573375,19.438007874284363,701,434,25.44340690237916,9.595709583494395,49.05911648587356
fish13,3004,150.2,20.0,20.0,7.984151917105475,4.478914490083559,4.933333333333334,26.981418278346602,20.844434358624657,745,672,24.991961167775855,9.35633458925883,49.24829575703468
fish13,3005,150.25,20.0,20.0,7.594681091880817,4.673649902695888,4.933333333333334,26.12817595752749,20.20431469389851,715,687,24.986318806664737,9.358098912175496,48.64441771884023
fish13,3010,150.5,20.0,20.0,7.330891954025095,4.787521283678191,5.066666666666666,25.786879029199845,19.736670510244227,708,691,24.99871901446684,9.332685517109763,48.491404531576606
fish13,3014,150.7,20.0,20.0,7.2489697231028245,5.002056797333339,5.066666666666666,26.602199469093662,19.828592752335336,728,712,24.99160531925154,9.338473275237611,48.890078594489154
fish13,3018,150.9,20.0,20.0,6.677512391024707,5.03611343169811,5.066666666666666,25.74895714827455,19.34123983900569,704,724,24.980937120150333,9.336038379404277,48.39697549955461
fish13,3249,162.45,20.0,20.0,7.908057396571174,5.4014135588031325,4.0,34.07281001137656,21.936743260198952,920,862,24.95185713222174,9.386998578855726,52.73885571107746
fish13,3256,162.8,20.0,20.0,7.837948072033796,5.312387761203367,4.0,33.029958285930974,21.661409294350467,899,862,24.94187441647377,9.382307825883235,52.304182242357
fish13,3288,164.4,20.0,20.0,9.613007741964148,4.2481936158250875,4.266666666666667,32.51801289343951,23.571744505947386,883,797,25.018519388363682,9.454973805745443,52.13349319410912
fish13,3434,171.7,20.0,20.0,7.663772702813158,5.7478287842532225,4.4,35.3431930223739,22.021522099924923,962,471,25.0392684992284,9.50286122842365,53.782129727652055
fish13,3440,172.0,20.0,20.0,6.815739441431503,6.621004028819175,4.4,36.29124004550625,22.334022251629847,988,480,25.02911237996419,9.5500812763532,54.33919365631739
fish13,3441,172.05,20.0,20.0,8.019112979436766,5.700332387448792,4.8,36.461888509670075,22.440651708884335,992,549,25.029351133728017,9.550856015936533,54.42020714966455
fish13,3613,180.65,20.0,20.0,8.957828980167118,4.28417907747123,4.533333333333333,28.801668562760707,22.225641370546764,802,617,25.03417533810462,9.366500570837657,50.440675908942275
fish13,3618,180.9,20.0,20.0,8.781335155354276,5.017905643876019,4.533333333333333,32.480091012514215,22.781062609778868,882,617,25.003927945944703,9.405452393754324,52.04938033969903
fish13,3619,180.95,20.0,20.0,8.409386832695763,5.1426628461489905,4.666666666666667,31.664770572620398,22.26370905937168,861,610,25.024644084487733,9.404606039587655,51.64925012407539
fish13,3625,181.25,20.0,20.0,7.907620596863318,5.48656498756562,4.533333333333333,31.987106560485394,22.006762791939245,867,661,25.00239582964108,9.404059160857733,51.74645499049882
fish13,3630,181.5,20.0,20.0,8.595909965086422,5.337020887585145,4.8,34.26241941600303,22.802042158247122,930,669,24.970169252730003,9.433714108774398,53.0038833615044
fish13,3633,181.65,20.0,20.0,8.170836992244965,4.959178740297169,4.8,30.508153204398933,21.543280439429974,834,687,24.877903641594784,9.435201740858291,50.993105382453074
fish13,3639,181.95,20.0,20.0,9.74658005262703,4.747339796267046,4.666666666666667,33.8452787258248,23.824424849447286,921,620,24.87674912770589,9.438990803358292,52.73573993106418
fish13,3641,182.05,20.0,20.0,10.434508392520172,4.275249940586159,4.666666666666667,33.71255214258627,24.829265863094125,917,592,24.880264750143922,9.436080647108293,52.65634539725221
fish13,3690,184.5,20.0,20.0,9.152562907066155,4.478913747226913,3.0666666666666664,29.503223359878646,22.536165848573077,819,208,25.232108496093748,9.534905428049303,51.14701392414305
fish13,3693,184.65,20.0,20.0,8.58727722800311,4.608990545941982,3.3333333333333335,28.61205915813424,21.54022448968817,780,257,25.228814265479564,9.515881990549303,50.34469625602887
fish13,3700,185.0,20.0,20.0,7.984151917105475,4.478914490083559,5.2,26.659082290481603,20.556115955031974,733,562,25.108245728367933,9.532555272409649,49.30080100077758
fish13,3702,185.1,20.0,20.0,8.038307652313087,4.272248428307945,5.2,25.047402351156613,20.0410048566964,688,606,25.111205813259552,9.537223241159646,48.408429054419194
fish13,3706,185.3,20.0,20.0,8.038307652313087,4.272248428307945,5.2,24.971558589306024,19.97962549060588,684,635,25.103718810865622,9.544801366159652,48.328520177025275
fish13,3711,185.55,20.0,20.0,7.6568039646169135,3.9612485220281832,5.2,22.866894197952213,19.17039033184633,629,627,25.01065876005196,9.515162689166598,47.10582144921855
fish13,3717,185.85,20.0,20.0,7.399945679268489,4.089443664858901,4.8,23.20819112627986,19.070626819999696,639,622,24.999964349365232,9.54753899124993,47.327503340615166
fish13,3721,186.05,20.0,20.0,7.399945679268489,4.089443664858901,4.666666666666667,23.473644292756916,19.214313773897604,650,597,24.98441336080292,9.545478449492984,47.52989181029591
fish13,4003,200.15,20.0,20.0,6.621004028819175,6.426268616206846,1.6,33.99696624952597,22.128478948031873,936,161,25.388479706488713,9.372903612603084,53.4813833190918
fish13,4005,200.25,20.0,20.0,6.621004028819175,6.426268616206846,1.6,34.67956010618126,22.383091252739618,955,160,25.389860044050803,9.372246058103771,53.86210610215458
fish13,4231,211.55,20.0,20.0,8.025309889577803,4.062295968730371,3.2,25.93856655290102,20.695947018651673,714,313,24.887719991029346,9.39439772363239,48.56211771466174
fish13,4237,211.85,20.0,20.0,7.758625096515924,4.198009935103706,5.2,25.69207432688661,20.328431182314297,710,390,24.88613123913047,9.398369084156885,48.48450032328736
fish13,4241,212.05,20.0,20.0,7.758625096515924,4.384832438722708,2.0,27.019340159271895,20.674500143710265,745,175,24.8864090815603,9.403421161132389,49.189830242692686
fish13,4246,212.3,20.0,20.0,7.759344181749264,4.40193559871218,3.7333333333333334,27.095183921122484,20.67794662711944,747,360,24.88954276211585,9.403499286132392,49.23304204824824
fish13,4499,224.95,20.0,20.0,6.231533203594517,5.647326965757531,3.3333333333333335,30.754645430413344,20.513677576273164,840,613,25.05923548712083,9.684863213433161,51.54409870055399
fish13,4505,225.25,20.0,20.0,6.231533203594517,5.647326965757531,3.0666666666666664,30.754645430413344,20.513677576273164,840,611,25.062312777879505,9.68652988009983,51.548842657979336
fish13,4507,225.35,20.0,20.0,6.231533203594517,5.647326965757531,2.533333333333333,30.754645430413344,20.513677576273164,840,519,25.06300288869599,9.6868554075453,51.5498582962413
fish14,688,34.4,20.0,20.0,13.490732805569582,4.059036313767668,2.2666666666666666,44.577171027682965,31.07717139502406,1216,280,24.919144965108234,9.148596897114645,58.38774186222288
fish14,689,34.45,20.0,20.0,13.490732805569582,4.059036313767668,2.2666666666666666,44.59613196814561,31.07819820862301,1217,280,25.047313359747996,9.14837554294798,58.53568890269598
fish14,690,34.5,20.0,20.0,13.490732805569582,4.065986851976085,2.2666666666666666,45.63898369359119,31.15874926546236,1243,280,25.034144927130804,9.148590386697983,59.042735313828786
fish14,691,34.55,20.0,20.0,13.518534958403249,4.20499464471784,2.2666666666666666,47.421312097080005,31.64102076076204,1286,280,25.020646678312318,9.148831272114649,59.889477950426965
fish14,721,36.05,20.0,20.0,13.436743470250677,4.28417907747123,3.2,49.01403109594235,31.56143618363342,1353,400,25.11339407002014,9.070328659216562,61.2437227292367
fish14,722,36.1,20.0,20.0,13.436743470250677,4.28417907747123,3.2,49.37428896473264,31.712032075767567,1364,400,25.07608485778056,9.055917866982353,61.412002724762914
fish14,723,36.15,20.0,20.0,13.436743470250677,4.478914490083559,3.2,50.43610163064087,31.78147496503639,1385,400,25.057178615692514,9.053489534335666,61.81066815002818
fish14,724,36.2,20.0,20.0,13.436743470250677,4.478914490083559,3.3333333333333335,50.32233598786499,31.61112031647463,1380,410,25.02855451025316,9.054973920186361,61.68352843043952
fish14,725,36.25,20.0,20.0,13.436743470250677,4.478914490083559,3.3333333333333335,50.58778915434205,31.71393288342482,1389,410,25.059947807858315,9.087613920752206,61.92756172861052
fish14,726,36.3,20.0,20.0,13.436743470250677,4.478914490083559,3.3333333333333335,51.04285172544557,31.76789027590795,1407,418,25.029314083523218,9.21074543803533,62.38005952155855
fish14,727,36.35,20.0,20.0,13.436743470250677,4.478914490083559,3.3333333333333335,51.34622677284793,31.845582913230526,1415,436,24.971935519070097,9.244072255441877,62.516007774511976
fish14,728,36.4,20.0,20.0,13.24200805763835,4.478914490083559,3.3333333333333335,51.137656427758806,31.768010897255845,1411,457,24.99423591512044,9.322112617227768,62.53634853234821
fish14,729,36.45,20.0,20.0,13.436743470250677,4.478914490083559,3.466666666666667,51.55479711793704,31.851311614756142,1421,469,24.948715081787117,9.345520802434285,62.7142358842214
fish14,730,36.5,20.0,20.0,13.436743470250677,4.478914490083559,3.6,51.55479711793704,31.851311614756142,1421,508,25.04034704861111,9.379397782633042,62.839744831244154
fish14,731,36.55,20.0,20.0,13.436743470250677,4.478914490083559,3.7333333333333334,52.12362533181645,31.97575347438288,1435,518,25.06594168428021,9.43238278808594,63.19832447236615
fish14,732,36.6,20.0,20.0,13.24200805763835,4.478914490083559,3.7333333333333334,51.06181266590822,31.609802117356278,1409,536,25.07301615982998,9.511832656849755,62.76484881667974
fish14,767,38.35,20.0,20.0,13.436743470250677,4.28417907747123,3.466666666666667,52.275312855517626,32.61489096655165,1444,482,24.726461702907233,9.428896427906887,63.03535813081412
fish14,768,38.4,20.0,20.0,13.500648456080558,4.443990570584568,3.466666666666667,51.95297686765263,32.2573548985395,1414,473,24.738323585717474,9.409280448902981,62.42760403462046
fish14,769,38.45,20.0,20.0,13.436743470250677,4.28417907747123,3.466666666666667,50.68259385665528,32.150459220034506,1382,445,24.71656570952615,9.492874227640364,61.849439937166515
fish14,770,38.5,20.0,20.0,13.436743470250677,4.28417907747123,3.466666666666667,50.94804702313234,32.315931327219,1403,436,24.72466481072697,9.575501200315687,62.36016601104266
fish15,3272,163.6,20.0,20.0,5.842062378369859,2.9210311891849297,1.6,13.481228668941977,14.326036243322463,378,189,24.76605022665895,9.143216136296592,41.469266362955544
fish15,3273,163.65,20.0,20.0,5.842062378369859,2.9210311891849297,1.7333333333333334,13.481228668941977,14.326036243322463,378,229,24.737985978190107,9.206331380112967,41.504317358303076
fish15,3278,163.9,20.0,20.0,5.842062378369859,2.9210311891849297,1.8666666666666667,13.253697383390215,14.252834220853574,372,283,24.742556394958495,9.448769531207615,41.631325926166106
fish15,3279,163.95,20.0,20.0,5.842062378369859,2.7262957765726012,1.8666666666666667,12.817595752749334,14.158394159017885,363,278,24.72901037326389,9.44791666662428,41.43692703988817
fish15,3280,164.0,20.0,20.0,5.842062378369859,2.7262957765726012,1.8666666666666667,12.874478574137274,14.17276369940711,365,278,24.693185720486113,9.448323567443424,41.441509287929534
fish15,3281,164.05,20.0,20.0,5.647326965757531,2.7262957765726012,1.8666666666666667,12.381494122108455,13.792972064137295,351,278,24.669817621226372,9.458740234364402,41.148557855590774
fish15,3282,164.1,20.0,20.0,5.842062378369859,2.7262957765726012,1.8666666666666667,12.817595752749334,14.104349852307175,362,278,24.64838100629265,9.457327473862962,41.345708480155615
fish15,3283,164.15,20.0,20.0,5.842062378369859,2.7262957765726012,1.8666666666666667,12.817595752749334,14.104349852307175,362,278,24.658858445739742,9.447135416497126,41.345993862236874
fish15,3284,164.2,20.0,20.0,5.842062378369859,2.7262957765726012,1.8666666666666667,12.855517633674628,14.11666845835384,364,278,24.658919186269497,9.440729166497126,41.37964835276662
fish15,3285,164.25,20.0,20.0,6.036797790982188,2.7262957765726012,1.8666666666666667,13.234736442927566,14.46381978509732,374,279,24.679114524257333,9.418255208333333,41.57736973259067
fish15,3286,164.3,20.0,20.0,6.036797790982188,2.7262957765726012,1.8666666666666667,13.234736442927566,14.46381978509732,374,279,24.679123196072048,9.418763020155165,41.57788621622721
fish15,3287,164.35,20.0,20.0,6.231533203594517,2.7262957765726012,1.8666666666666667,13.670838073568447,14.826602463886084,385,279,24.70006503407042,9.428430987506443,41.82849602157687
fish15,3288,164.4,20.0,20.0,6.231533203594517,2.7262957765726012,1.8666666666666667,13.803564656806975,14.970676678239267,389,275,24.68931850629264,9.433209628253511,41.90252813454615
fish15,3289,164.45,20.0,20.0,6.426268616206846,2.7262957765726012,1.8666666666666667,13.974213120970798,15.110710495294786,394,263,24.678775959608288,9.466074198235408,42.024850157843694
fish15,3290,164.5,20.0,20.0,6.426268616206846,2.7262957765726012,1.8666666666666667,13.974213120970798,15.110710495294786,394,263,24.658654431830513,9.439954417546593,41.97860884937711
fish15,3291,164.55,20.0,20.0,6.426268616206846,2.7262957765726012,1.8666666666666667,13.974213120970798,15.110710495294786,394,263,24.657703913464953,9.396041647974652,41.93374556143961
fish15,3292,164.6,20.0,20.0,6.426268616206846,2.7262957765726012,1.8666666666666667,13.974213120970798,15.110710495294786,394,263,24.657052881292646,9.322721353488497,41.85977423478115
fish15,3293,164.65,20.0,20.0,6.231533203594517,2.7262957765726012,1.8666666666666667,13.651877133105799,14.952342372644651,384,263,24.653645751274958,9.330608722676171,41.664254473951125
fish15,3294,164.7,20.0,20.0,6.426268616206846,2.7262957765726012,1.8666666666666667,13.95525218050815,15.167067871887017,392,263,24.66155810273724,9.344114576170181,41.84567267890742
fish15,3295,164.75,20.0,20.0,6.426268616206846,2.9210311891849297,1.8666666666666667,14.486158513462266,15.269651917561482,405,238,24.674214352737234,9.385608720895979,42.15982307363321
fish15,3296,164.8,20.0,20.0,6.426268616206846,2.9210311891849297,1.8666666666666667,14.562002275312853,15.295632632327667,407,205,24.636618853514868,9.383876951842836,42.160495805357705
fish2,34,1.7,20.0,20.0,55.49953316598199,22.403168787525452,1.7333333333333334,808.5893060295789,128.5404273819248,3170,224,25.542156473324624,10.286142437987854,99.22829891131248
fish2,43,2.15,20.0,20.0,57.50678530918656,21.301005753256177,2.0,828.0053090633294,131.72983977017984,3066,440,25.468020398099924,10.281077390024397,97.06909778812431
fish2,44,2.2,20.0,20.0,57.517185302230736,20.815251792428533,1.8666666666666667,818.0318543799771,131.60721201291122,3205,217,25.591162759211038,10.297978423976899,99.98914118318794
fish2,249,12.45,20.0,20.0,47.46740756667702,17.89021957734818,2.1333333333333333,645.9044368600681,116.35751315521881,3620,220,26.251665599606365,10.100484956518812,108.75215055612519
fish2,258,12.9,20.0,20.0,48.46786609754071,18.95009178275996,2.1333333333333333,670.3261281759574,114.96504095440262,3502,350,26.447923065863716,10.22120434125264,106.70912740711637
fish2,259,12.95,20.0,20.0,48.77782451880276,18.766034191577415,2.1333333333333333,636.6135760333711,114.64005626104773,3318,359,26.42136043286736,10.220634702799059,103.00199513566642
fish2,260,13.0,20.0,20.0,48.985669865503915,18.840085113478537,1.8666666666666667,634.9070913917329,114.96037781109291,3196,324,26.33546638929579,10.214573504882392,100.47003989417819
fish2,261,13.05,20.0,20.0,48.98972586279115,18.978147992566562,1.8666666666666667,638.5096700796358,115.0711938691187,3259,314,26.276238335428122,10.209199160724213,101.66543749615235
fish2,262,13.1,20.0,20.0,49.40589198444691,18.949433611771592,1.8666666666666667,641.6192643155099,115.62963454204561,3289,314,26.29237566543391,10.209641869057549,102.28201753449146
fish2,263,13.15,20.0,20.0,49.41056306703704,19.11447110138963,2.2666666666666666,646.2457337883958,115.82266031651567,3274,354,26.287371251970466,10.211637310187022,101.97900856215749
fish2,264,13.2,20.0,20.0,49.401229816136535,19.130909033252596,2.2666666666666666,652.8631020098596,116.00787741406556,3300,354,26.271169068211687,10.20712233136495,102.47829139957663
