FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,Volume (cm³),Surface Area (cm²),Aspect Ratio,Elongation,Compactness,Condition Factor (K),Rectangularity,Equivalent Diameter (cm)
fish11,13.0,1648,82.4,20.0,20.0,12.11995378867292,4.328554924526043,3.895699432073439,52.46188565698824,32.89701742639792,596,300,425.5977577816811,253.8017999427689,691.31955772445,107.01088626227646,128.2898274928989,2.8,0.6428571428571428,0.6091730907237828,0.7301976996953281,1.0,8.172915477958393
fish11,13.0,1639,81.95,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,614,238,416.6511578489515,252.3435512771501,681.2747091261016,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1638,81.9,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,612,238,416.64388354339593,252.3435512771501,681.227434820546,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1642,82.1,20.0,20.0,12.376134767045777,4.4200481310877775,3.978043317979,54.70311134717115,33.59236579626711,631,238,416.4831022933959,252.3440786209001,681.447180914296,113.94103461892247,133.7705008153592,2.8,0.6428571428571428,0.6091730907237826,0.6857854437816023,1.0,8.345667414129869
fish11,13.0,1633,81.65,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,595,262,416.6710450017292,252.34327132923343,680.9143163309626,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1623,81.15,20.0,20.0,12.3384337819756,4.406583493562715,3.965925144206443,54.37033864007025,33.490034551076626,603,267,420.04232972395147,253.09889632923344,685.2012260531849,112.9029196971337,132.95674140405157,2.7999999999999994,0.6428571428571428,0.6091730907237827,0.6920910743555945,1.0,8.32024430033035
fish11,13.0,1624,81.2,20.0,20.0,12.3384337819756,4.406583493562715,3.965925144206443,54.37033864007025,33.490034551076626,600,267,420.0413575017293,253.09889632923344,685.1402538309627,112.9029196971337,132.95674140405157,2.7999999999999994,0.6428571428571428,0.6091730907237827,0.6920910743555945,1.0,8.32024430033035
fish11,13.0,1643,82.15,20.0,20.0,12.376134767045777,4.4200481310877775,3.978043317979,54.70311134717115,33.59236579626711,634,238,416.4825033350625,252.3446059646501,681.5071092997126,113.94103461892247,133.7705008153592,2.8,0.6428571428571428,0.6091730907237826,0.6857854437816023,1.0,8.345667414129869
fish11,13.0,1625,81.25,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,604,267,420.0535623628404,253.09889632923344,685.2324586920739,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1509,75.45,20.0,20.0,11.355698889543529,4.055606746265546,3.6500460716389918,46.054249024992906,30.82261127161815,626,243,435.1928943616892,256.3896027219984,704.1024970836876,88.01702263126221,112.62064999648612,2.8,0.6428571428571428,0.6091730907237826,0.8877726223304323,1.0,7.657551244471158
fish11,13.0,1635,81.75,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,611,262,416.69397902950703,252.34317367298345,681.2571527024905,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1507,75.35,20.0,20.0,11.315362130236233,4.041200760798655,3.6370806847187898,45.727650049422955,30.713125782069774,628,219,434.3701079033557,256.38955063866507,703.3196585420208,87.08241034456739,111.82198777322601,2.8,0.6428571428571428,0.6091730907237828,0.8973006452381386,1.0,7.630350734450948
fish11,13.0,1629,81.45,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,613,262,416.7467394461737,252.32266586048345,681.3294053066571,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1630,81.5,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,608,262,416.6425988211737,252.3425812250668,681.1451800462404,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1627,81.35,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,613,267,416.7634061128404,253.09879867298343,682.1222047858239,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1628,81.4,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,613,262,416.7466873628404,253.09881820423345,682.1055055670738,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1626,81.3,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,616,267,420.01899639061816,253.09889632923344,685.4378927198517,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1631,81.55,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,612,262,416.6264877100626,252.3426919021501,681.2091796122128,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1632,81.6,20.0,20.0,12.63806483185919,4.513594582806854,4.062235124526168,57.043100962241446,34.303318829332085,600,262,416.8247168767293,252.3427179438168,681.1674348205461,121.32961117378666,139.4926905592682,2.8,0.6428571428571428,0.6091730907237827,0.6440233528742625,1.0,8.52229616356098
fish11,13.0,1608,80.4,20.0,20.0,11.083166893535289,3.9582738905483175,3.562446501493486,43.870210139270235,30.082881568167213,590,267,419.79973860405823,252.8285903396501,684.4283289437083,81.83077948773315,107.27982077583796,2.8,0.6428571428571428,0.6091730907237826,0.954886455686104,1.0,7.4737732361345
fish11,13.0,1538,76.9,20.0,20.0,11.005409592398818,3.930503425856721,3.537453083271049,43.256800105879975,29.871826036511077,595,251,431.63323290335575,257.9420441282483,701.475277031604,80.12050915829452,105.77979334867727,2.8,0.6428571428571428,0.6091730907237828,0.9752696757916604,1.0,7.421338725156706
fish11,13.0,1637,81.85,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,604,238,416.62890090450696,252.3435512771501,681.0524521816571,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1636,81.8,20.0,20.0,12.338435743117145,4.406584193970409,3.9659257745733685,54.37035592393955,33.49003987417511,612,238,416.7835623628403,252.3435512771501,681.3671136399904,112.9029735334582,132.95678366987147,2.8,0.6428571428571428,0.6091730907237826,0.6920907443409057,1.0,8.320245622797776
fish11,13.0,1539,76.95,20.0,20.0,11.005409592398818,3.930503425856721,3.537453083271049,43.256800105879975,29.871826036511077,595,251,431.5037103339113,257.9422199094983,701.3459302434095,80.12050915829452,105.77979334867727,2.8,0.6428571428571428,0.6091730907237828,0.9752696757916604,1.0,7.421338725156706
fish11,13.0,1508,75.4,20.0,20.0,11.361126348770625,4.057545124560938,3.6517906121048442,46.09828282597506,30.837342946663128,622,219,434.9429898478002,256.38955063866507,703.7725404864653,88.14328623608954,112.72832986085074,2.8,0.6428571428571428,0.6091730907237826,0.8865009046948746,1.0,7.661211173072914
fish11,13.0,1551,77.55,20.0,20.0,11.355698889543529,4.055606746265546,3.6500460716389918,46.054249024992906,30.82261127161815,614,271,427.1989088378718,257.1641308173178,696.6430396551896,88.01702263126221,112.62064999648612,2.8,0.6428571428571428,0.6091730907237826,0.8877726223304323,1.0,7.657551244471158
fish11,13.0,1641,82.05,20.0,20.0,12.674370464719763,4.526560880257058,4.073904792231352,57.37130952748595,34.401862689953646,639,238,416.6552811128402,252.3440786209001,681.7793597337404,122.37825620327592,140.29528885876906,2.8,0.6428571428571428,0.6091730907237826,0.6385047917440497,1.0,8.546778341786823
fish11,13.0,4187,209.35,20.0,20.0,11.053182019875775,3.9475650070984916,3.5528085063886423,43.63315455875183,30.001494053948534,956,254,427.10443055282406,259.25761348697864,705.4820440398026,81.16840925857802,106.70012717256613,2.8,0.6428571428571428,0.6091730907237827,0.9626787527909424,1.0,7.453553370423007
fish13,13.88,799,39.95,20.0,20.0,11.32251922716364,4.0437568668441575,3.639381180159742,45.78551487481798,30.732552188015596,931,1120,421.15397001122375,251.25382160627575,691.0277916174995,87.24775676782075,111.9634899013876,2.8,0.6428571428571428,0.6091730907237826,0.9562253779837684,1.0,7.635177019210377
fish13,13.88,804,40.2,20.0,20.0,11.32251922716364,4.0437568668441575,3.639381180159742,45.78551487481798,30.732552188015596,931,1120,423.3125550806682,250.5327669187758,692.465321999444,87.24775676782075,111.9634899013876,2.8,0.6428571428571428,0.6091730907237826,0.9562253779837684,1.0,7.635177019210377
fish13,13.88,808,40.4,20.0,20.0,11.32251922716364,4.0437568668441575,3.639381180159742,45.78551487481798,30.732552188015596,931,1120,423.18517656790647,250.5226302000258,692.3278067679322,87.24775676782075,111.9634899013876,2.8,0.6428571428571428,0.6091730907237826,0.9562253779837684,1.0,7.635177019210377
fish13,13.88,849,42.45,20.0,20.0,11.32251922716364,4.0437568668441575,3.639381180159742,45.78551487481798,30.732552188015596,931,1174,418.0701345470852,250.24345051129652,686.9335850583817,87.24775676782075,111.9634899013876,2.8,0.6428571428571428,0.6091730907237826,0.9562253779837684,1.0,7.635177019210377
fish13,13.88,854,42.7,20.0,20.0,11.32302436968293,4.043937274886761,3.639543547398085,45.789600313011974,30.733923289139383,936,1174,417.9329817693074,250.24361978212988,686.8966015514372,87.25943469489309,111.9734803955259,2.8,0.6428571428571428,0.6091730907237826,0.9560974063751064,1.0,7.635517654759527
fish13,13.88,857,42.85,20.0,20.0,11.319206829379072,4.042573867635383,3.6383164808718447,45.758729730807794,30.72356139402891,935,1174,417.6945095470852,250.2438281154633,686.6383376625486,87.17120629383098,111.8979897490121,2.8,0.6428571428571428,0.6091730907237827,0.9570650991375513,1.0,7.632943351690295
fish13,13.88,884,44.2,20.0,20.0,11.320114600200498,4.042898071500178,3.6386082643501605,45.7660694863116,30.726025343401353,942,1174,427.5482682276409,251.0635937404633,697.4518619681043,87.19218068498111,111.91593832168792,2.7999999999999994,0.6428571428571428,0.6091730907237826,0.9568348737023374,1.0,7.6335554938095
fish13,13.88,888,44.4,20.0,20.0,11.320114600200498,4.042898071500178,3.6386082643501605,45.7660694863116,30.726025343401353,943,1174,423.2668619786957,251.1954296779633,693.322291656659,87.19218068498111,111.91593832168792,2.7999999999999994,0.6428571428571428,0.6091730907237826,0.9568348737023374,1.0,7.6335554938095
fish13,13.88,893,44.65,20.0,20.0,11.320114600200498,4.042898071500178,3.6386082643501605,45.7660694863116,30.726025343401353,924,1174,423.1518098953624,251.1955533758799,692.8273632712423,87.19218068498111,111.91593832168792,2.7999999999999994,0.6428571428571428,0.6091730907237826,0.9568348737023374,1.0,7.6335554938095
fish13,13.88,897,44.85,20.0,20.0,10.934699029406424,3.9052496533594376,3.514724688023494,42.70272959417922,29.679897365531723,928,1194,422.863258061143,247.94996083984384,689.3732189009868,78.5860699825457,104.42487425884995,2.8,0.6428571428571428,0.6091730907237827,1.0616196892410465,1.0,7.373656080089544
fish13,13.88,902,45.1,20.0,20.0,10.934699029406424,3.9052496533594376,3.514724688023494,42.70272959417922,29.679897365531723,940,1194,422.32771118614295,249.4378579752605,690.5655691614033,78.5860699825457,104.42487425884995,2.8,0.6428571428571428,0.6091730907237827,1.0616196892410465,1.0,7.373656080089544
fish13,13.88,906,45.3,20.0,20.0,10.938047084310002,3.9064453872535725,3.5158008485282153,42.728883578065194,29.68898494312715,937,1194,423.53108357137046,249.3987564127605,691.6698399841309,78.65827801825638,104.48883097788445,2.8,0.6428571428571428,0.6091730907237826,1.0606451259228142,1.0,7.37591379247192
fish13,13.88,909,45.45,20.0,20.0,10.93867331246259,3.906669040165211,3.51600213614869,42.73377637027904,29.690684705255602,939,1194,423.4765002380372,249.39861318359385,691.6551134216311,78.67178888942135,104.50079576834541,2.8,0.6428571428571428,0.6091730907237827,1.0604629737199676,1.0,7.376336080365939
fish13,13.88,911,45.55,20.0,20.0,10.93932182631456,3.9069006522552,3.51621058702968,42.738843578457896,29.692444957139518,939,1194,423.4550939880372,249.4077668294272,691.6428608174643,78.685782205127,104.51318707405231,2.8,0.6428571428571428,0.6091730907237827,1.0602743831923076,1.0,7.376773396298891
fish13,13.88,919,45.95,20.0,20.0,11.311865177146528,4.039951848980903,3.6359566640828125,45.699390637835805,30.703634052254863,980,1194,423.3956929463705,249.47091787109383,692.4666108174644,87.00169821211175,111.75288246006073,2.8,0.6428571428571428,0.6091730907237826,0.9589297784756453,1.0,7.627992614731114
fish13,13.88,922,46.1,20.0,20.0,11.311865177146528,4.039951848980903,3.6359566640828125,45.699390637835805,30.703634052254863,991,1194,423.3991998908149,249.4708657877605,692.6900656785755,87.00169821211175,111.75288246006073,2.8,0.6428571428571428,0.6091730907237826,0.9589297784756453,1.0,7.627992614731114
fish13,13.88,931,46.55,20.0,20.0,11.308195465315226,4.038641237612581,3.634777113851323,45.669744529205666,30.693673405855613,1021,1194,413.1183579191231,250.45226552734383,683.9906234464669,86.91705233138026,111.68038613030883,2.7999999999999994,0.6428571428571428,0.6091730907237828,0.9598636510988132,1.0,7.625517997653471
fish13,13.88,934,46.7,20.0,20.0,11.308427979445428,4.038724278373367,3.6348518505360308,45.67162263082293,30.69430451563759,1029,1189,413.0375506274566,250.4510025065105,684.0685531339672,86.92241389196481,111.6849788232606,2.8,0.6428571428571428,0.6091730907237826,0.9598044446538029,1.0,7.625674790193005
fish13,13.88,938,46.9,20.0,20.0,11.312483976732656,4.040172848833092,3.636155563949783,45.70439061565468,30.705313651131497,1033,1189,413.0244863913454,250.5900064127605,684.2744928041059,87.01597690774133,111.76510936124471,2.8,0.6428571428571428,0.6091730907237827,0.9587724249996109,1.0,7.628409893278822
fish13,13.88,947,47.35,20.0,20.0,11.324966196955607,4.044630784627003,3.640167706164303,45.80530691506684,30.73919396316522,1251,1166,430.67151896430113,245.32501948784727,701.0165384521483,87.30433572254618,112.01188918016804,2.8,0.6428571428571428,0.6091730907237827,0.95560568101316,1.0,7.636827097885228
fish13,13.88,970,48.5,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1264,1166,427.7832463884517,252.2754882378472,705.3387346262989,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,971,48.55,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1264,1166,427.784704721785,252.2754882378472,705.3401929596322,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,976,48.8,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1264,1166,427.7767012683256,252.2750520399305,705.331753308256,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,980,49.0,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1261,1166,427.7576040461033,252.27432287326388,705.2519269193672,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,986,49.3,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1258,1168,423.2676474488811,251.5900715711805,700.0177190200616,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,989,49.45,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1258,1172,423.2471700183255,251.59012365451383,699.9972936728393,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,996,49.8,20.0,20.0,11.316539974019886,4.041621419292817,3.637459277363535,45.737170351282145,30.716322786625405,1258,1164,423.2191578655479,251.6579101128472,700.0370679783949,87.10960704006537,111.84526863451991,2.8,0.6428571428571428,0.6091730907237827,0.9577418843730175,1.0,7.631144996364639
fish13,13.88,999,49.95,20.0,20.0,11.312483976732656,4.040172848833092,3.636155563949783,45.70439061565468,30.705313651131497,1282,1163,425.0453598248329,252.102138500966,702.7874983257989,87.01597690774133,111.76510936124471,2.8,0.6428571428571428,0.6091730907237827,0.9587724249996109,1.0,7.628409893278822
fish13,13.88,1002,50.1,20.0,20.0,11.308427979445428,4.038724278373367,3.6348518505360308,45.67162263082293,30.69430451563759,1279,1163,425.0021306581663,252.1016827717993,702.6838134299657,86.92241389196481,111.6849788232606,2.8,0.6428571428571428,0.6091730907237826,0.9598044446538029,1.0,7.625674790193005
fish13,13.88,1008,50.4,20.0,20.0,11.308668664998736,4.038810237499549,3.634929213749594,45.67356677668725,30.69495780499657,1280,1163,425.40181815816624,249.8217999592993,700.8236181174656,86.92796411024446,111.68973302022535,2.8,0.6428571428571428,0.6091730907237827,0.9597431625999994,1.0,7.625837093013483
fish13,13.88,1011,50.55,20.0,20.0,11.308668664998736,4.038810237499549,3.634929213749594,45.67356677668725,30.69495780499657,1282,1163,425.383424060944,249.81825829263263,700.8416823535766,86.92796411024446,111.68973302022535,2.8,0.6428571428571428,0.6091730907237827,0.9597431625999994,1.0,7.625837093013483
fish13,13.88,1018,50.9,20.0,20.0,11.308668664998736,4.038810237499549,3.634929213749594,45.67356677668725,30.69495780499657,1285,1163,425.2987973248329,249.8271450113826,700.8259423362156,86.92796411024446,111.68973302022535,2.8,0.6428571428571428,0.6091730907237827,0.9597431625999994,1.0,7.625837093013483
fish13,13.88,1019,50.95,20.0,20.0,11.308668664998736,4.038810237499549,3.634929213749594,45.67356677668725,30.69495780499657,1285,1163,425.3002556581662,249.8271450113826,700.8274006695489,86.92796411024446,111.68973302022535,2.8,0.6428571428571428,0.6091730907237827,0.9597431625999994,1.0,7.625837093013483
fish13,13.88,1024,51.2,20.0,20.0,11.312810090800255,4.040289318142949,3.636260386328654,45.70702576804003,30.70619881788641,1292,1163,425.2695872553885,251.73422834471597,702.8438156001044,87.02350256319211,111.77155333939572,2.7999999999999994,0.6428571428571428,0.6091730907237826,0.9586895118702409,1.0,7.628629803581876
fish13,13.88,1031,51.55,20.0,20.0,11.312810090800255,4.040289318142949,3.636260386328654,45.70702576804003,30.70619881788641,1292,1163,425.2506289220551,251.73308251138263,702.8237114334378,87.02350256319211,111.77155333939572,2.7999999999999994,0.6428571428571428,0.6091730907237826,0.9586895118702409,1.0,7.628629803581876
fish13,13.88,1035,51.75,20.0,20.0,11.308668664998736,4.038810237499549,3.634929213749594,45.67356677668725,30.69495780499657,1287,1155,425.2315577414996,251.733486157216,702.7050438987155,86.92796411024446,111.68973302022535,2.8,0.6428571428571428,0.6091730907237827,0.9597431625999994,1.0,7.625837093013483
fish13,13.88,1039,51.95,20.0,20.0,11.126922843698583,3.973901015606637,3.5765109140459734,44.21728998915049,30.20164771861044,1289,1155,425.15865843594406,251.73340803221595,702.67206646816,82.80380592411188,108.12856674655141,2.8,0.6428571428571428,0.6091730907237825,1.0075444994642628,1.0,7.5032794280373585
fish13,13.88,1042,52.1,20.0,20.0,11.131154898010918,3.975412463575328,3.5778712172177953,44.25093191554016,30.21313472317249,1293,1150,425.1596566998329,251.73313459471592,702.7527912945487,82.89832356649868,108.21083441343016,2.8,0.6428571428571428,0.6091730907237826,1.0063957340056617,1.0,7.506133252630747
fish13,13.88,1045,52.25,20.0,20.0,11.131154898010918,3.975412463575328,3.5778712172177953,44.25093191554016,30.21313472317249,1293,1150,420.4720264914996,251.2533299072159,697.5853563987155,82.89832356649868,108.21083441343016,2.8,0.6428571428571428,0.6091730907237826,1.0063957340056617,1.0,7.506133252630747
fish13,13.88,1050,52.5,20.0,20.0,11.316763573870336,4.0417012763822635,3.637531148744037,45.73897778102804,30.716929700505197,1392,1144,417.7634705939398,252.16775713601643,697.7712277299563,87.11477065368076,111.84968850710744,2.7999999999999994,0.6428571428571428,0.6091730907237827,0.9576851154807038,1.0,7.6312957776886
fish13,13.88,1054,52.7,20.0,20.0,11.308195465315226,4.038641237612581,3.634777113851323,45.669744529205666,30.693673405855613,1398,1144,417.6451980244954,252.16769203184975,697.7728900563452,86.91705233138026,111.68038613030883,2.7999999999999994,0.6428571428571428,0.6091730907237828,0.9598636510988132,1.0,7.625517997653471
fish13,13.88,1058,52.9,20.0,20.0,11.308195465315226,4.038641237612581,3.634777113851323,45.669744529205666,30.693673405855613,1399,1144,417.5733230244955,252.16646156309977,697.7197845875953,86.91705233138026,111.68038613030883,2.7999999999999994,0.6428571428571428,0.6091730907237828,0.9598636510988132,1.0,7.625517997653471
fish13,13.88,1066,53.3,20.0,20.0,11.308195465315226,4.038641237612581,3.634777113851323,45.669744529205666,30.693673405855613,1401,1144,425.8629758022733,250.11051755268315,703.9934933549564,86.91705233138026,111.68038613030883,2.7999999999999994,0.6428571428571428,0.6091730907237828,0.9598636510988132,1.0,7.625517997653471
fish13,13.88,1071,53.55,20.0,20.0,11.12144799021747,3.971945710791954,3.5747511397127587,44.17378764254008,30.18678740201885,1407,1144,425.7648508022732,250.1120214589332,704.0168722612063,82.68163854086875,108.02218649596959,2.8,0.6428571428571428,0.6091730907237825,1.0090332105877093,1.0,7.4995875398061385
fish13,13.88,1072,53.6,20.0,20.0,11.12144799021747,3.971945710791954,3.5747511397127587,44.17378764254008,30.18678740201885,1407,1144,425.7451719828288,250.1120214589332,703.9971934417619,82.68163854086875,108.02218649596959,2.8,0.6428571428571428,0.6091730907237825,1.0090332105877093,1.0,7.4995875398061385
fish13,13.88,1078,53.9,20.0,20.0,11.12184690423638,3.9720881800844214,3.5748793620759796,44.17695662902584,30.187870168641602,1430,1144,425.6131798063868,250.09223630268315,704.3054161090699,82.6905359563372,108.02993590727067,2.8,0.6428571428571428,0.6091730907237827,1.008924639666113,1.0,7.49985654170304
fish13,13.88,1084,54.2,20.0,20.0,11.11779090694915,3.9706396096246968,3.573575648662227,44.14474094665758,30.176861033147695,1427,1144,425.5779454313868,253.3362402089332,707.4541856403199,82.60010035859158,107.95115596480703,2.8,0.6428571428571428,0.6091730907237826,1.0100292715306314,1.0,7.497121438617223
fish13,13.88,1088,54.4,20.0,20.0,11.11779090694915,3.9706396096246968,3.573575648662227,44.14474094665758,30.176861033147695,1439,1144,421.27577533635264,253.33665687559983,703.3924322119524,82.60010035859158,107.95115596480703,2.8,0.6428571428571428,0.6091730907237826,1.0100292715306314,1.0,7.497121438617223
fish13,13.88,1089,54.45,20.0,20.0,11.11779090694915,3.9706396096246968,3.573575648662227,44.14474094665758,30.176861033147695,1450,1133,421.26672151690815,253.3372297922665,703.6039513091746,82.60010035859158,107.95115596480703,2.8,0.6428571428571428,0.6091730907237826,1.0100292715306314,1.0,7.497121438617223
fish13,13.88,1096,54.8,20.0,20.0,11.11811924958669,3.9707568748523894,3.5736811873671503,44.14734844572504,30.177752248878157,1469,1133,421.2587701280193,253.3373730214332,703.9761431494525,82.60741888149373,107.95753231978098,2.8,0.6428571428571428,0.6091730907237827,1.009939788982264,1.0,7.497342851724172
fish13,13.88,1100,55.0,20.0,20.0,11.109834169413707,3.967797917647753,3.571018125882978,44.08157688281156,30.15526417412292,1537,1117,426.0543616941664,253.340410133828,710.1347718279944,82.42288249001729,107.79669512617959,2.8,0.6428571428571428,0.6091730907237828,1.0122009407235886,1.0,7.49175592778349
fish13,13.88,1105,55.25,20.0,20.0,11.109834169413707,3.967797917647753,3.571018125882978,44.08157688281156,30.15526417412292,1537,1117,428.3679207219442,251.6913346129947,710.7992553349388,82.42288249001729,107.79669512617959,2.8,0.6428571428571428,0.6091730907237828,1.0122009407235886,1.0,7.49175592778349
fish13,13.88,1107,55.35,20.0,20.0,11.109834169413707,3.967797917647753,3.571018125882978,44.08157688281156,30.15526417412292,1544,1117,428.9526516247219,251.691269508828,711.52392113355,82.42288249001729,107.79669512617959,2.8,0.6428571428571428,0.6091730907237828,1.0122009407235886,1.0,7.49175592778349
fish13,13.88,1111,55.55,20.0,20.0,11.109993140735956,3.9678546931199845,3.571069223807986,44.082838423999995,30.155695667711882,1530,1117,428.81314639755067,251.691269508828,711.1044159063787,82.42642072341587,107.79978008775527,2.8,0.6428571428571428,0.6091730907237825,1.0121574910245341,1.0,7.491863127794547
fish13,13.88,1115,55.75,20.0,20.0,11.109993140735956,3.9678546931199845,3.571069223807986,44.082838423999995,30.155695667711882,1526,1117,428.7218356336616,251.699062477578,710.9408981112397,82.42642072341587,107.79978008775527,2.8,0.6428571428571428,0.6091730907237825,1.0121574910245341,1.0,7.491863127794547
fish13,13.88,1120,56.0,20.0,20.0,11.114225937904935,3.96936640639462,3.572429765755158,44.11643507099959,30.16718468859911,1530,1117,428.6487540364394,251.69909502966132,710.9478490661008,82.52066756714164,107.88193702881716,2.8,0.6428571428571428,0.6091730907237827,1.0110015060853088,1.0,7.494717453322566
fish13,13.88,1124,56.2,20.0,20.0,11.114225937904935,3.96936640639462,3.572429765755158,44.11643507099959,30.16718468859911,1530,1117,428.589700216995,253.2330533629947,712.4227535799897,82.52066756714164,107.88193702881716,2.8,0.6428571428571428,0.6091730907237827,1.0110015060853088,1.0,7.494717453322566
fish13,13.88,1129,56.45,20.0,20.0,11.114225937904935,3.96936640639462,3.572429765755158,44.11643507099959,30.16718468859911,1535,1117,418.0741273003283,253.16000648799468,701.934133788323,82.52066756714164,107.88193702881716,2.8,0.6428571428571428,0.6091730907237827,1.0110015060853088,1.0,7.494717453322566
fish13,13.88,1133,56.65,20.0,20.0,11.110158054911372,3.967913591039776,3.5711222319357985,44.08414714468287,30.156143291902296,1516,1117,418.0643356336616,253.160292946328,701.5446285799896,82.43009133422828,107.80298042164605,2.8,0.6428571428571428,0.6091730907237826,1.0121124196656375,1.0,7.491974335282653
fish13,13.88,1140,57.0,20.0,20.0,11.114225937904935,3.96936640639462,3.572429765755158,44.11643507099959,30.16718468859911,1514,1117,418.03566375866166,253.16022784216136,701.4758916008229,82.52066756714164,107.88193702881716,2.8,0.6428571428571428,0.6091730907237827,1.0110015060853088,1.0,7.494717453322566
fish13,13.88,1141,57.05,20.0,20.0,11.109993140735956,3.9678546931199845,3.571069223807986,44.082838423999995,30.155695667711882,1509,1117,418.04706132810605,253.16065752966136,701.3877188577674,82.42642072341587,107.79978008775527,2.8,0.6428571428571428,0.6091730907237825,1.0121574910245341,1.0,7.491863127794547
fish13,13.88,1146,57.3,20.0,20.0,10.750437895502872,3.8394421055367403,3.455497894983066,41.27568390895151,29.179760002079224,1441,1102,425.1319571614394,248.63684893591136,702.5888060973508,74.67986651379904,100.93518946217009,2.8,0.6428571428571428,0.6091730907237826,1.1171487455474989,1.0,7.249402250452508
fish13,13.88,1150,57.5,20.0,20.0,10.725109455300426,3.830396234035867,3.4473566106322804,41.08141886720522,29.111011378672586,1379,1085,429.6311317898032,247.62616526692707,704.8372970567303,74.15326335180258,100.46013546093802,2.8,0.6428571428571428,0.6091730907237827,1.1250822340446227,1.0,7.23232238327046
