FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_SelectionMode
fish5,27.36,360,18.0,20.0,20.0,19.11979144068837,10.882499235747764,6.666666666666667,180.67880166856276,52.99098276341768,1933,2184,445.749644080268,257.0818652129175,741.4915092931855,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,0.1005112936866297,within
fish5,27.36,365,18.25,20.0,20.0,19.995583769218225,10.644211623693009,6.666666666666667,180.28062191884715,53.9382123191682,1905,2066,445.6305989251031,257.34219072315426,741.0727896482573,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,0.7752810348432249,within
fish5,27.36,371,18.55,20.0,20.0,20.225350815543216,10.636648600179951,6.533333333333333,176.81076981418275,53.67212631499155,1748,1808,445.4378559020996,257.3739550305578,737.7718109326574,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,1.0050480811682156,within
fish5,27.36,376,18.8,20.0,20.0,20.16991439547788,10.435378277652651,6.133333333333333,167.1406901782328,52.90659870557053,1527,1844,447.7932378453384,257.3989484760603,735.7321863213986,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,0.9496116611028782,within
fish5,27.36,382,19.1,20.0,20.0,20.325599319922617,10.627799691812651,6.266666666666667,160.845657944634,52.86488006204462,1357,1772,446.8224913193691,254.95335921207,728.915850531439,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,1.1052965855476167,within
fish5,27.36,387,19.35,20.0,20.0,19.922144961193418,10.632396488738175,5.333333333333333,153.45089116420172,52.22549675396884,1125,1564,446.6529557291478,254.85723288828532,724.0101886174332,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,0.7018422268184175,within
fish5,27.36,1698,84.9,20.0,20.0,19.141414511940507,15.839972377185688,1.8666666666666667,214.3155100492984,57.88783597040002,3175,359,439.18791143932566,248.35291664615207,751.0408280854778,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,0.07888822243449312,within
fish5,27.36,1706,85.3,20.0,20.0,19.668276673845195,15.578833008986292,1.8666666666666667,217.6336746302616,57.85935217695082,3232,477,437.6107760389351,248.041783833652,750.292559872587,19.220302734375,1.8373065185546875,30.0704,39.689622507095336,0.44797393947019515,within
fish6,13.78,5498,274.9,20.0,20.0,20.44673398176131,8.75696797165177,6.266666666666667,144.29275692074324,49.31800008787447,2877,1391,440.0684286988811,265.1767643120659,762.7851930109471,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,1.3262420924574414,within
fish6,13.78,5499,274.95,20.0,20.0,20.48304184319182,8.80506719662444,6.266666666666667,145.48729616989002,49.5577565596611,2920,1044,439.921749020254,265.1747623443497,763.4965113646036,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,1.2899342310269297,within
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,within
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish6,13.78,5500,275.0,20.0,20.0,21.722585814148083,8.75696797165177,6.0,155.00568828213878,52.24830516907104,3001,920,439.5199955801317,265.17457354226644,764.7145691223981,21.77297607421875,1.5538430786132813,21.4108,44.779333097934725,0.05039026007066738,repeat
fish7,18.32,301,15.05,20.0,20.0,18.18851366355454,7.25272634916171,8.266666666666666,92.1312097080015,44.117474976854055,791,1401,456.94575073195097,267.089908843316,739.8556595752669,19.18,4.96,89.9526,46.71182886838913,0.9914863364454582,within
fish7,18.32,6945,347.25,20.0,20.0,19.96544904651608,8.364452177035107,2.2666666666666666,119.0747061054228,46.7553829304002,2349,266,459.7182676653637,258.15628251393633,764.8545501793001,19.18,4.96,89.9526,46.71182886838913,0.7854490465160815,within
fish7,18.32,6945,347.25,20.0,20.0,19.96544904651608,8.364452177035107,2.2666666666666666,119.0747061054228,46.7553829304002,2349,266,459.7182676653637,258.15628251393633,764.8545501793001,19.18,4.96,89.9526,46.71182886838913,0.7854490465160815,repeat
fish7,18.32,6945,347.25,20.0,20.0,19.96544904651608,8.364452177035107,2.2666666666666666,119.0747061054228,46.7553829304002,2349,266,459.7182676653637,258.15628251393633,764.8545501793001,19.18,4.96,89.9526,46.71182886838913,0.7854490465160815,repeat
fish7,18.32,6945,347.25,20.0,20.0,19.96544904651608,8.364452177035107,2.2666666666666666,119.0747061054228,46.7553829304002,2349,266,459.7182676653637,258.15628251393633,764.8545501793001,19.18,4.96,89.9526,46.71182886838913,0.7854490465160815,repeat
fish7,18.32,6945,347.25,20.0,20.0,19.96544904651608,8.364452177035107,2.2666666666666666,119.0747061054228,46.7553829304002,2349,266,459.7182676653637,258.15628251393633,764.8545501793001,19.18,4.96,89.9526,46.71182886838913,0.7854490465160815,repeat
fish7,18.32,6946,347.3,20.0,20.0,20.342178394548327,8.639433193119656,3.333333333333333,130.35646568069774,48.405568514207175,2821,569,460.0389710691665,258.1655891532791,774.6245602224454,19.18,4.96,89.9526,46.71182886838913,1.1621783945483273,within
fish7,18.32,6947,347.35,20.0,20.0,21.476459578764604,12.58259055581917,5.6,207.98255593477435,57.277953890807225,4479,1149,447.7760152557752,262.2825064771865,799.6385217329617,19.18,4.96,89.9526,46.71182886838913,2.2964595787646047,fill
fish7,18.32,6948,347.4,20.0,20.0,21.369831421509247,12.586466781798064,5.6,202.1615472127417,55.51445228100364,4423,1149,447.2741227572217,263.48332678968643,799.2174495469081,19.18,4.96,89.9526,46.71182886838913,2.189831421509247,fill
fish7,18.32,6949,347.45,20.0,20.0,21.32248619603228,12.602399571141742,5.6,208.00151687523697,56.11102322842788,4429,1149,441.10936578776045,263.4836653313531,793.1730311191136,19.18,4.96,89.9526,46.71182886838913,2.14248619603228,fill
fish8,12.7,226,11.3,20.0,20.0,42.264692189264366,39.544579951413176,16.0,1255.7830868411072,142.47384264677237,2538,1717,435.2039607082603,252.04754191478088,738.0115026230412,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,23.053438527154995,fallback
fish8,12.7,476,23.8,20.0,20.0,11.228059804626616,5.272149816687126,6.666666666666667,45.37353052711413,28.18801553451997,1001,1267,431.6238016130612,260.35492505720987,711.998726670271,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,7.983193857482755,fallback
fish8,12.7,560,28.0,20.0,20.0,13.77708918547452,5.5706548741809545,6.266666666666667,62.38149412210845,33.617291556830715,1433,1314,439.4391051188151,264.4955110282792,732.5946161470943,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,5.434164476634852,fallback
fish8,12.7,597,29.85,20.0,20.0,13.76775593457402,7.58434275593826,6.133333333333333,86.8790291998483,36.54763865585632,1757,1261,442.965537127384,263.0911425460709,741.1966796734549,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,5.443497727535352,fallback
fish8,12.7,1458,72.9,20.0,20.0,13.388233445552762,5.759317062283808,4.133333333333333,59.21501706484641,32.30049260718773,1126,560,451.0081020928088,271.05116859638423,744.579270689193,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,5.823020216556609,fallback
fish8,12.7,1835,91.75,20.0,20.0,8.276561092962124,6.419640106354475,3.8666666666666663,45.54417899127796,25.74899616580839,1114,423,454.0565620761447,266.3966535939111,742.7332156700558,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,10.934692569147247,fallback
fish8,12.7,1862,93.1,20.0,20.0,8.035591025558618,6.851060789236111,4.933333333333334,45.41145240803943,25.38040878197341,1071,1266,457.3184933727689,270.33162758365216,749.070120956421,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,11.175662636550753,fallback
fish8,12.7,1928,96.4,20.0,20.0,7.979420663127021,6.30840623789384,6.4,44.42548350398179,25.327530203054454,982,2582,454.8663232964221,269.8950618191931,744.4013851156152,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,11.23183299898235,fallback
fish8,12.7,2253,112.65,20.0,20.0,8.611466126110573,7.817050771724816,5.2,51.08077360637087,27.328147684625065,1156,608,453.4422722540963,269.0021321525468,745.5644044066431,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,10.599787535998798,fallback
fish8,12.7,2273,113.65,20.0,20.0,8.4533750889894,7.87341353402773,3.466666666666667,51.25142207053469,27.082363999012475,1172,286,455.38103526247744,267.7905371004634,746.6115723629409,19.21125366210937,1.5309738159179689,22.302,39.859254977703095,10.75787857311997,fallback
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,within
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
fish9,14.0,5057,252.85,20.0,20.0,19.73748119898773,8.937332822446985,2.933333333333333,126.09025407660218,46.24508329134657,2405,339,428.5977274138085,261.1881249713473,737.8858523851559,18.634403076171875,1.4046400451660157,20.3132,38.44983574867248,1.1030781228158553,repeat
